ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04657	IL-17 signaling pathway	5/350	94/8112	0.382271530341743	0.6634827710529102	0.5781481100147354	5598/6885/6354/4792/841	5
hsa00430	Taurine and hypotaurine metabolism	1/350	11/8112	0.3845826027604331	0.6636796916208617	0.5783197033991476	570	1
hsa05310	Asthma	2/350	31/8112	0.3892102099023157	0.6678493374460189	0.5819530650453285	3111/3123	2
hsa05150	Staphylococcus aureus infection	5/350	96/8112	0.39958665959082806	0.6817806282284186	0.594092565552822	1671/1668/5648/3111/3123	5
hsa01230	Biosynthesis of amino acids	4/350	75/8112	0.40681017254153173	0.6902060230760819	0.6014343177728145	5091/4144/2805/387712	4
hsa04550	Signaling pathways regulating pluripotency of stem cells	7/350	143/8112	0.42172429150771384	0.7115124918174838	0.620000428561767	3845/5290/5293/3670/3977/10637/4893	7
hsa04340	Hedgehog signaling pathway	3/350	56/8112	0.4372352543254283	0.7335835933682187	0.6392328279611524	2737/1456/50937	3
hsa04062	Chemokine signaling pathway	9/350	192/8112	0.4482971552574805	0.7479875187169012	0.6517841745528941	3845/5290/5293/6354/10681/4792/1794/6772/4893	9
hsa05146	Amoebiasis	5/350	102/8112	0.4511139009672255	0.7485516378686928	0.6522757388190074	5290/5293/1277/7879/1282	5
hsa00983	Drug metabolism - other enzymes	4/350	80/8112	0.4555091816323388	0.7497117970647565	0.6532866826984634	29922/51727/1854/50484	4
hsa04072	Phospholipase D signaling pathway	7/350	148/8112	0.45723695815721155	0.7497117970647565	0.6532866826984634	3845/5290/5293/5156/22808/5781/4893	7
hsa00230	Purine metabolism	6/350	126/8112	0.4623401188236459	0.7497117970647565	0.6532866826984634	29922/2272/5151/957/50484/9060	6
hsa04110	Cell cycle	6/350	126/8112	0.4623401188236459	0.7497117970647565	0.6532866826984634	983/11200/7027/5933/5925/1017	6
hsa00350	Tyrosine metabolism	2/350	36/8112	0.46422551672552803	0.7497117970647565	0.6532866826984634	314/2805	2
hsa01250	Biosynthesis of nucleotide sugars	2/350	37/8112	0.47857738371480985	0.7656412925558981	0.6671673863331283	2673/9945	2
hsa05130	Pathogenic Escherichia coli infection	9/350	197/8112	0.47915961686445274	0.7656412925558981	0.6671673863331283	4646/6885/10810/4644/3606/4792/841/53842/5781	9
hsa01240	Biosynthesis of cofactors	7/350	153/8112	0.49228583610616194	0.7749638125575421	0.6752908788406606	145226/29922/3145/4144/124454/51727/8564	7
hsa05330	Allograft rejection	2/350	38/8112	0.49269222520214595	0.7749638125575421	0.6752908788406606	3111/3123	2
hsa05340	Primary immunodeficiency	2/350	38/8112	0.49269222520214595	0.7749638125575421	0.6752908788406606	326/915	2
hsa04610	Complement and coagulation cascades	4/350	85/8112	0.5028206209745727	0.7867970338565853	0.6856021556784466	1361/5054/5329/5648	4
hsa04742	Taste transduction	4/350	86/8112	0.5120711003920075	0.7916243823246334	0.6898086287248463	773/40/3359/2555	4
hsa04150	mTOR signaling pathway	7/350	156/8112	0.5129928925443145	0.7916243823246334	0.6898086287248463	523/3845/5290/253260/5293/3667/4893	7
hsa05415	Diabetic cardiomyopathy	9/350	203/8112	0.5156591815579158	0.7916243823246334	0.6898086287248463	5290/5293/3667/1277/4715/9167/2673/9945/1327	9
hsa05020	Prion disease	12/350	273/8112	0.5163907394634198	0.7916243823246334	0.6898086287248463	5290/5293/9451/6263/5534/9586/64837/4715/9167/4684/5690/1327	12
hsa00260	Glycine, serine and threonine metabolism	2/350	40/8112	0.5201866011050886	0.7934159269380645	0.6913697516016595	2628/314	2
hsa00120	Primary bile acid biosynthesis	1/350	17/8112	0.5278847066277352	0.7971059070078802	0.6945851402996517	570	1
hsa00450	Selenocompound metabolism	1/350	17/8112	0.5278847066277352	0.7971059070078802	0.6945851402996517	9060	1
hsa04217	Necroptosis	7/350	159/8112	0.5334011331295293	0.7976932318679042	0.6950969256429977	3444/3449/9131/841/6772/330/55766	7
hsa03440	Homologous recombination	2/350	41/8112	0.5335564001235651	0.7976932318679042	0.6950969256429977	146956/5892	2
hsa00380	Tryptophan metabolism	2/350	42/8112	0.5466695622800742	0.8092853323950119	0.7051980937565456	1544/8564	2
hsa05332	Graft-versus-host disease	2/350	42/8112	0.5466695622800742	0.8092853323950119	0.7051980937565456	3111/3123	2
hsa04724	Glutamatergic synapse	5/350	114/8112	0.5498646371048066	0.8100444897836663	0.7058596111743346	773/54407/5534/10681/9229	5
hsa04940	Type I diabetes mellitus	2/350	43/8112	0.5595232909446486	0.8191843108833397	0.7138239028261936	3111/3123	2
hsa05034	Alcoholism	8/350	187/8112	0.5614938819630838	0.8191843108833397	0.7138239028261936	3845/158983/10681/9586/4915/801/55766/4893	8
hsa00531	Glycosaminoglycan degradation	1/350	19/8112	0.5678298347891206	0.8205005268244709	0.7149708320185352	2799	1
hsa01210	2-Oxocarboxylic acid metabolism	1/350	19/8112	0.5678298347891206	0.8205005268244709	0.7149708320185352	2805	1
hsa04970	Salivary secretion	4/350	93/8112	0.5744527026215562	0.8209410500021246	0.7153546967603038	6263/486/801/153	4
hsa04920	Adipocytokine signaling pathway	3/350	69/8112	0.5774444329192556	0.8209410500021246	0.7153546967603038	3667/4792/5781	3
hsa05031	Amphetamine addiction	3/350	69/8112	0.5774444329192556	0.8209410500021246	0.7153546967603038	5534/9586/801	3
hsa04350	TGF-beta signaling pathway	4/350	94/8112	0.5829940880562147	0.8209410500021246	0.7153546967603038	5516/7027/10637/5933	4
hsa02010	ABC transporters	2/350	45/8112	0.5844447872531682	0.8209410500021246	0.7153546967603038	64240/9429	2
hsa03022	Basal transcription factors	2/350	45/8112	0.5844447872531682	0.8209410500021246	0.7153546967603038	138474/6883	2
hsa05120	Epithelial cell signaling in Helicobacter pylori infection	3/350	70/8112	0.5872999330236699	0.8211323137645755	0.715521360896284	523/4792/5781	3
hsa00770	Pantothenate and CoA biosynthesis	1/350	21/8112	0.6044040890472233	0.834213598154875	0.7269201796400095	60496	1
hsa04070	Phosphatidylinositol signaling system	4/350	97/8112	0.6080163190379301	0.834213598154875	0.7269201796400095	5290/5293/3707/801	4
hsa04713	Circadian entrainment	4/350	97/8112	0.6080163190379301	0.834213598154875	0.7269201796400095	6263/51655/10681/801	4
hsa04141	Protein processing in endoplasmic reticulum	7/350	171/8112	0.6112614477317028	0.834213598154875	0.7269201796400095	7841/55666/6748/9451/440275/133022/6745	7
hsa00562	Inositol phosphate metabolism	3/350	73/8112	0.6159721835073697	0.834213598154875	0.7269201796400095	5290/5293/3707	3
hsa00564	Glycerophospholipid metabolism	4/350	98/8112	0.6161509570607913	0.834213598154875	0.7269201796400095	5319/51365/1119/56261	4
hsa00280	Valine, leucine and isoleucine degradation	2/350	48/8112	0.6198496456439376	0.834213598154875	0.7269201796400095	3712/64087	2
hsa00220	Arginine biosynthesis	1/350	22/8112	0.6215167535922081	0.834213598154875	0.7269201796400095	2805	1
hsa00900	Terpenoid backbone biosynthesis	1/350	22/8112	0.6215167535922081	0.834213598154875	0.7269201796400095	23463	1
hsa04672	Intestinal immune network for IgA production	2/350	49/8112	0.6311244156546678	0.8412364076555316	0.7330397417702438	3111/3123	2
hsa04918	Thyroid hormone synthesis	3/350	75/8112	0.6343270754935473	0.8412364076555316	0.7330397417702438	7253/486/9586	3
hsa00515	Mannose type O-glycan biosynthesis	1/350	23/8112	0.6378911832884661	0.8412364076555316	0.7330397417702438	9486	1
hsa03060	Protein export	1/350	23/8112	0.6378911832884661	0.8412364076555316	0.7330397417702438	5018	1
hsa00510	N-Glycan biosynthesis	2/350	50/8112	0.6421373184229884	0.8431542181032282	0.7347108906441515	7841/29880	2
hsa04972	Pancreatic secretion	4/350	102/8112	0.647623964904888	0.844108217081353	0.735542189858272	5319/1361/486/760	4
hsa04144	Endocytosis	10/350	251/8112	0.6484539945790526	0.844108217081353	0.735542189858272	55616/8724/23325/10193/23362/163/3559/7879/5156/829	10
hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	1/350	24/8112	0.6535591380231722	0.8471024020729528	0.7381512740266233	26035	1
hsa04612	Antigen processing and presentation	3/350	78/8112	0.6607007702694989	0.851649633246886	0.7421136574127624	3111/3123/6892	3
hsa04064	NF-kappa B signaling pathway	4/350	104/8112	0.6627074960695967	0.851649633246886	0.7421136574127624	6885/4792/55367/330	4
hsa00592	alpha-Linolenic acid metabolism	1/350	25/8112	0.6685510150869567	0.8555186718485631	0.7454850748070436	5319	1
hsa04961	Endocrine and other factor-regulated calcium reabsorption	2/350	53/8112	0.6736219762066741	0.8583706194701078	0.7479702156414325	486/163	2
hsa04142	Lysosome	5/350	132/8112	0.6796381000547509	0.8623979252795578	0.7514795445098972	285362/4074/9741/2799/1200	5
hsa03460	Fanconi anemia pathway	2/350	54/8112	0.683606201490072	0.8638036520920576	0.7527044720216606	146956/5429	2
hsa01040	Biosynthesis of unsaturated fatty acids	1/350	27/8112	0.6966216596840265	0.8765822551024	0.763839539127222	570	1
hsa00650	Butanoate metabolism	1/350	28/8112	0.7097549211695663	0.8842687090753018	0.7705373902712633	116285	1
hsa05012	Parkinson disease	10/350	266/8112	0.7183958249375834	0.8842687090753018	0.7705373902712633	9451/201266/6263/29985/64837/4715/801/9167/5690/1327	10
hsa04392	Hippo signaling pathway - multiple species	1/350	29/8112	0.7223211974672719	0.8842687090753018	0.7705373902712633	7003	1
hsa04744	Phototransduction	1/350	29/8112	0.7223211974672719	0.8842687090753018	0.7705373902712633	801	1
hsa05418	Fluid shear stress and atherosclerosis	5/350	139/8112	0.7227766335296261	0.8842687090753018	0.7705373902712633	5290/5293/5598/6885/801	5
hsa04310	Wnt signaling pathway	6/350	167/8112	0.7333349718560032	0.8842687090753018	0.7705373902712633	6885/4772/5534/6424/4773/5663	6
hsa00020	Citrate cycle (TCA cycle)	1/350	30/8112	0.7343448991728831	0.8842687090753018	0.7705373902712633	5091	1
hsa00630	Glyoxylate and dicarboxylate metabolism	1/350	30/8112	0.7343448991728831	0.8842687090753018	0.7705373902712633	112817	1
hsa01523	Antifolate resistance	1/350	30/8112	0.7343448991728831	0.8842687090753018	0.7705373902712633	9429	1
hsa05225	Hepatocellular carcinoma	6/350	168/8112	0.738553642658845	0.8842687090753018	0.7705373902712633	3845/5290/5293/6603/5925/4893	6
hsa04120	Ubiquitin mediated proteolysis	5/350	142/8112	0.7399458583467076	0.8842687090753018	0.7705373902712633	10477/7324/326/27339/330	5
hsa04936	Alcoholic liver disease	5/350	142/8112	0.7399458583467076	0.8842687090753018	0.7705373902712633	3444/3449/6885/4792/841	5
hsa00410	beta-Alanine metabolism	1/350	31/8112	0.7458493888152353	0.8842687090753018	0.7705373902712633	314	1
hsa04710	Circadian rhythm	1/350	31/8112	0.7458493888152353	0.8842687090753018	0.7705373902712633	6095	1
hsa00140	Steroid hormone biosynthesis	2/350	61/8112	0.7466507311728541	0.8842687090753018	0.7705373902712633	1544/6783	2
hsa04130	SNARE interactions in vesicular transport	1/350	33/8112	0.7673892090221627	0.9052794575183325	0.7888458151954797	6845	1
hsa04723	Retrograde endocannabinoid signaling	5/350	148/8112	0.7719256201413847	0.9070876937069968	0.7904214828398369	2560/773/10681/4715/2555	5
hsa03020	RNA polymerase	1/350	34/8112	0.7774664186820516	0.9100575908603861	0.7930094029804688	661	1
hsa00970	Aminoacyl-tRNA biosynthesis	2/350	66/8112	0.7848229156233849	0.9151217008427113	0.7974221861647887	124454/79731	2
hsa05171	Coronavirus disease - COVID-19	8/350	232/8112	0.7905102802360429	0.9158681917697018	0.7980726662336196	3444/5290/3449/5293/6885/5648/4792/6772	8
hsa04145	Phagosome	5/350	152/8112	0.7915284703705039	0.9158681917697018	0.7980726662336196	523/4074/3111/7879/3123	5
hsa00500	Starch and sucrose metabolism	1/350	36/8112	0.7963334760534341	0.917911105985256	0.7998528284988291	8908	1
hsa05143	African trypanosomiasis	1/350	37/8112	0.8051600341739513	0.9210223622643222	0.8025639266855371	3606	1
hsa04061	Viral protein interaction with cytokine and cytokine receptor	3/350	100/8112	0.8125438341507566	0.9210223622643222	0.8025639266855371	6354/3606/3559	3
hsa04916	Melanogenesis	3/350	101/8112	0.8178283080159513	0.9210223622643222	0.8025639266855371	3845/801/4893	3
hsa05022	Pathways of neurodegeneration - multiple diseases	17/350	476/8112	0.8253639682857228	0.9210223622643222	0.8025639266855371	9217/3845/9451/55102/6263/6310/5534/64837/4715/801/9167/841/5690/55255/5663/1327/4893	17
hsa04060	Cytokine-cytokine receptor interaction	10/350	295/8112	0.8262328744063039	0.9210223622643222	0.8025639266855371	3444/3449/56300/6354/3977/3606/3559/1438/3597/3603	10
hsa00190	Oxidative phosphorylation	4/350	134/8112	0.8365295238385883	0.9210223622643222	0.8025639266855371	523/4715/9167/1327	4
hsa04270	Vascular smooth muscle contraction	4/350	134/8112	0.8365295238385883	0.9210223622643222	0.8025639266855371	5319/5581/157855/801	4
hsa04216	Ferroptosis	1/350	41/8112	0.8368123650667891	0.9210223622643222	0.8025639266855371	23657	1
hsa04080	Neuroactive ligand-receptor interaction	12/350	353/8112	0.8416285300744994	0.9210223622643222	0.8025639266855371	255061/7068/2560/3375/7253/3358/2742/3357/10888/4158/153/2555	12
hsa04928	Parathyroid hormone synthesis, secretion and action	3/350	106/8112	0.8423897788810115	0.9210223622643222	0.8025639266855371	5744/11214/9586	3
hsa05131	Shigellosis	8/350	247/8112	0.8431597560831314	0.9210223622643222	0.8025639266855371	5290/5293/6885/5581/3606/4792/4633/1729	8
hsa05322	Systemic lupus erythematosus	4/350	136/8112	0.8448584220701698	0.9210223622643222	0.8025639266855371	158983/3111/3123/55766	4
hsa04922	Glucagon signaling pathway	3/350	107/8112	0.8469442449895628	0.9210223622643222	0.8025639266855371	5534/9586/801	3
hsa05100	Bacterial invasion of epithelial cells	2/350	77/8112	0.8514623152882856	0.9210223622643222	0.8025639266855371	5290/5293	2
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	2/350	77/8112	0.8514623152882856	0.9210223622643222	0.8025639266855371	3655/3696	2
hsa03008	Ribosome biogenesis in eukaryotes	3/350	109/8112	0.8557119587009467	0.9210223622643222	0.8025639266855371	51096/10482/26354	3
hsa00980	Metabolism of xenobiotics by cytochrome P450	2/350	78/8112	0.8564823559466748	0.9210223622643222	0.8025639266855371	1559/1544	2
hsa04962	Vasopressin-regulated water reabsorption	1/350	44/8112	0.8571374017197273	0.9210223622643222	0.8025639266855371	9586	1
hsa05016	Huntington disease	10/350	306/8112	0.8577965541465116	0.9210223622643222	0.8025639266855371	55102/163/9586/64837/4715/9167/27113/841/5690/1327	10
hsa05206	MicroRNAs in cancer	10/350	310/8112	0.8680881078186926	0.9210223622643222	0.8025639266855371	3925/3845/5290/5293/5598/5581/23414/3667/5156/4893	10
hsa05014	Amyotrophic lateral sclerosis	12/350	364/8112	0.8690399519623888	0.9210223622643222	0.8025639266855371	9217/10482/9451/55102/5534/64837/4715/9167/5690/55255/1327/4686	12
hsa00620	Pyruvate metabolism	1/350	47/8112	0.874937278895303	0.9210223622643222	0.8025639266855371	5091	1
hsa04146	Peroxisome	2/350	82/8112	0.8750513711934869	0.9210223622643222	0.8025639266855371	84188/570	2
hsa01200	Carbon metabolism	3/350	115/8112	0.8794355083208083	0.9210223622643222	0.8025639266855371	5091/2805/387712	3
hsa03040	Spliceosome	4/350	147/8112	0.8845266895391328	0.9210223622643222	0.8025639266855371	27339/1659/6427/4686	4
hsa00565	Ether lipid metabolism	1/350	49/8112	0.8855571807577263	0.9210223622643222	0.8025639266855371	5319	1
hsa00600	Sphingolipid metabolism	1/350	49/8112	0.8855571807577263	0.9210223622643222	0.8025639266855371	8560	1
hsa05030	Cocaine addiction	1/350	49/8112	0.8855571807577263	0.9210223622643222	0.8025639266855371	9586	1
hsa05110	Vibrio cholerae infection	1/350	50/8112	0.8905249330502719	0.9210223622643222	0.8025639266855371	523	1
hsa05144	Malaria	1/350	50/8112	0.8905249330502719	0.9210223622643222	0.8025639266855371	3606	1
hsa04611	Platelet activation	3/350	124/8112	0.908549637546756	0.9364573055942673	0.816013685599745	5290/5293/1277	3
hsa04613	Neutrophil extracellular trap formation	5/350	190/8112	0.9183549763674472	0.9433442274250649	0.8220148374216321	5290/5293/6885/158983/55766	5
hsa00480	Glutathione metabolism	1/350	58/8112	0.9232566879460198	0.9451644737616881	0.8236009705138447	50484	1
hsa04978	Mineral absorption	1/350	60/8112	0.9297821729107745	0.9485386458220025	0.8265411692418984	486	1
hsa00561	Glycerolipid metabolism	1/350	61/8112	0.9328343636064065	0.9485386458220025	0.8265411692418984	346606	1
hsa05217	Basal cell carcinoma	1/350	63/8112	0.9385475396030987	0.9511454931548181	0.828812733665753	2737	1
hsa00010	Glycolysis / Gluconeogenesis	1/350	67/8112	0.9485608098032918	0.9580781423431242	0.8348537315642421	387712	1
hsa03320	PPAR signaling pathway	1/350	75/8112	0.9639682019636666	0.9687451011188702	0.8441487461823548	5346	1
hsa05133	Pertussis	1/350	76/8112	0.9655373358833774	0.9687451011188702	0.8441487461823548	801	1
hsa04740	Olfactory transduction	1/350	440/8112	0.9999999978621884	0.9999999978621884	0.8713837555439078	801	1
