ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
hsa04520	Adherens junction	4/399	71/8112	0.464794971789243	0.8271814195177427	0.7184136004149234	6934/5879/6885/2241	4
hsa05032	Morphine addiction	5/399	91/8112	0.4660725452006611	0.8271814195177427	0.7184136004149234	2554/2561/2778/5137/409	5
hsa04114	Oocyte meiosis	7/399	131/8112	0.4668251575496172	0.8271814195177427	0.7184136004149234	1432/6197/996/7531/817/7532/5516	7
hsa04145	Phagosome	8/399	152/8112	0.4742534793569042	0.8326319282444598	0.7231474103217471	1780/23673/5879/7280/948/30835/51143/5878	8
hsa05223	Non-small cell lung cancer	4/399	72/8112	0.4756835953394569	0.8326319282444598	0.7231474103217471	1870/3845/5290/6654	4
hsa03450	Non-homologous end-joining	1/399	13/8112	0.4811715165297371	0.8326319282444598	0.7231474103217471	3981	1
hsa00562	Inositol phosphate metabolism	4/399	73/8112	0.4864874275317196	0.8326319282444598	0.7231474103217471	5290/3635/5305/64768	4
hsa04961	Endocrine and other factor-regulated calcium reabsorption	3/399	53/8112	0.4876002573804713	0.8326319282444598	0.7231474103217471	2778/26052/8766	3
hsa04130	SNARE interactions in vesicular transport	2/399	33/8112	0.48793139257971585	0.8326319282444598	0.7231474103217471	143187/9342	2
hsa04921	Oxytocin signaling pathway	8/399	154/8112	0.4891369083416298	0.8326319282444598	0.7231474103217471	2353/785/3845/2778/1827/4208/817/4878	8
hsa03460	Fanconi anemia pathway	3/399	54/8112	0.500166608065415	0.8466507387922947	0.7353228580791163	116028/29935/57599	3
hsa03020	RNA polymerase	2/399	34/8112	0.5038636037184674	0.8481703995927534	0.7366426954948355	51082/5434	2
hsa04918	Thyroid hormone synthesis	4/399	75/8112	0.5078178919798639	0.8501039849165678	0.7383220296305089	2778/7270/64764/3309	4
hsa05414	Dilated cardiomyopathy	5/399	96/8112	0.5135493042401585	0.8549749405756486	0.7425524931176383	785/7168/2778/3694/5350	5
hsa00760	Nicotinate and nicotinamide metabolism	2/399	35/8112	0.5194718800984948	0.8572967898405851	0.74456903755479	10135/5167	2
hsa04923	Regulation of lipolysis in adipocytes	3/399	56/8112	0.5248186908180726	0.8572967898405851	0.74456903755479	5290/2778/4878	3
hsa05152	Tuberculosis	9/399	180/8112	0.5290272554367688	0.8572967898405851	0.74456903755479	1051/1432/5970/5602/317/817/30835/5878/4615	9
hsa00604	Glycosphingolipid biosynthesis - ganglio series	1/399	15/8112	0.5310358070783603	0.8572967898405851	0.74456903755479	9197	1
hsa04925	Aldosterone synthesis and secretion	5/399	98/8112	0.532055946416347	0.8572967898405851	0.74456903755479	2778/64764/817/4878/5587	5
hsa00512	Mucin type O-glycan biosynthesis	2/399	36/8112	0.5347494827718501	0.8572967898405851	0.74456903755479	2650/56913	2
hsa03030	DNA replication	2/399	36/8112	0.5347494827718501	0.8572967898405851	0.74456903755479	5983/29935	2
hsa05016	Huntington disease	15/399	306/8112	0.5443047545437529	0.8593985662715008	0.7463944469962661	23186/4294/55860/4698/64764/5602/317/5695/627/9706/6667/7280/5978/5434/5706	15
hsa00250	Alanine, aspartate and glutamate metabolism	2/399	37/8112	0.5496911143908727	0.8593985662715008	0.7463944469962661	2752/18	2
hsa04960	Aldosterone-regulated sodium reabsorption	2/399	37/8112	0.5496911143908727	0.8593985662715008	0.7463944469962661	3845/5290	2
hsa05143	African trypanosomiasis	2/399	37/8112	0.5496911143908727	0.8593985662715008	0.7463944469962661	4878/4615	2
hsa04061	Viral protein interaction with cytokine and cytokine receptor	5/399	100/8112	0.5502419863256474	0.8593985662715008	0.7463944469962661	6357/1436/3570/10803/11009	5
hsa04330	Notch signaling pathway	3/399	59/8112	0.5605046910326184	0.8709380583737608	0.7564165870885539	342371/7091/6310	3
hsa05022	Pathways of neurodegeneration - multiple diseases	23/399	476/8112	0.5679580665812547	0.873750694257881	0.7588593835833602	342371/4294/1432/5970/55860/3845/6310/4698/1452/7855/5879/5602/317/5861/5695/627/9706/3309/7280/817/2932/4287/5706	23
hsa04972	Pancreatic secretion	5/399	102/8112	0.5680821345505035	0.873750694257881	0.7588593835833602	1359/2778/5879/5908/8766	5
hsa00513	Various types of N-glycan biosynthesis	2/399	39/8112	0.5785517425910629	0.8853594848742024	0.7689417099828056	83539/4247	2
hsa05020	Prion disease	13/399	273/8112	0.5894634921341784	0.8867376806963206	0.7701386839467784	1432/5290/4698/64764/5879/5602/317/5695/3309/7280/2932/3304/5706	13
hsa00230	Purine metabolism	6/399	126/8112	0.5916226190168608	0.8867376806963206	0.7701386839467784	4830/221264/5137/131870/5167/956	6
hsa05033	Nicotine addiction	2/399	40/8112	0.5924662718059021	0.8867376806963206	0.7701386839467784	2554/2561	2
hsa05171	Coronavirus disease - COVID-19	11/399	232/8112	0.5945917192815628	0.8867376806963206	0.7701386839467784	2353/1432/5970/5290/7187/3570/5602/6158/23118/6885/4615	11
hsa04613	Neutrophil extracellular trap formation	9/399	190/8112	0.5951936433147564	0.8867376806963206	0.7701386839467784	1432/1184/3020/5970/5290/1182/9734/5879/6885	9
hsa00061	Fatty acid biosynthesis	1/399	18/8112	0.5970115077955426	0.8867376806963206	0.7701386839467784	84869	1
hsa04623	Cytosolic DNA-sensing pathway	3/399	63/8112	0.6054808846077591	0.887095715802595	0.7704496402662803	5970/51082/5434	3
hsa03440	Homologous recombination	2/399	41/8112	0.606035687033456	0.887095715802595	0.7704496402662803	580/29935	2
hsa05219	Bladder cancer	2/399	41/8112	0.606035687033456	0.887095715802595	0.7704496402662803	1870/3845	2
hsa05164	Influenza A	8/399	171/8112	0.6094281130809165	0.8877726839592196	0.7710375924606737	5970/5290/7187/3337/3836/317/8766/4615	8
hsa01210	2-Oxocarboxylic acid metabolism	1/399	19/8112	0.6168771376929454	0.8943242713921647	0.7767276979261463	586	1
hsa04927	Cortisol synthesis and secretion	3/399	65/8112	0.6267952413438045	0.9000898489439467	0.781735147597661	2778/64764/6667	3
hsa05321	Inflammatory bowel disease	3/399	65/8112	0.6267952413438045	0.9000898489439467	0.781735147597661	5970/6095/4087	3
hsa04975	Fat digestion and absorption	2/399	43/8112	0.6321408059479252	0.9001730856105516	0.7818074393004617	2169/948	2
hsa04512	ECM-receptor interaction	4/399	88/8112	0.6351855134055384	0.9001730856105516	0.7818074393004617	961/3694/255743/948	4
hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	1/399	20/8112	0.6357658096391354	0.9001730856105516	0.7818074393004617	10090	1
hsa04725	Cholinergic synapse	5/399	113/8112	0.6591529306521944	0.9238768250723189	0.8023943243636608	2353/3845/5290/64764/817	5
hsa04920	Adipocytokine signaling pathway	3/399	69/8112	0.6670069474465834	0.9238768250723189	0.8023943243636608	5970/5602/948	3
hsa04924	Renin secretion	3/399	69/8112	0.6670069474465834	0.9238768250723189	0.8023943243636608	2778/5137/4878	3
hsa04658	Th1 and Th2 cell differentiation	4/399	92/8112	0.6698085352694165	0.9238768250723189	0.8023943243636608	2353/1432/5970/5602	4
hsa00220	Arginine biosynthesis	1/399	22/8112	0.6708016551680204	0.9238768250723189	0.8023943243636608	2752	1
hsa00340	Histidine metabolism	1/399	22/8112	0.6708016551680204	0.9238768250723189	0.8023943243636608	3034	1
hsa05230	Central carbon metabolism in cancer	3/399	70/8112	0.6765522876867527	0.9243114358657393	0.8027717872726589	3845/5290/3091	3
hsa00514	Other types of O-glycan biosynthesis	2/399	47/8112	0.680268812534851	0.9243114358657393	0.8027717872726589	56983/56913	2
hsa03420	Nucleotide excision repair	2/399	47/8112	0.680268812534851	0.9243114358657393	0.8027717872726589	5983/29935	2
hsa03060	Protein export	1/399	23/8112	0.6870377663655433	0.9252108587055983	0.8035529431175945	3309	1
hsa04614	Renin-angiotensin system	1/399	23/8112	0.6870377663655433	0.9252108587055983	0.8035529431175945	1359	1
hsa05034	Alcoholism	8/399	187/8112	0.7078316925601045	0.9391654721775429	0.8156726352071764	3020/3845/2778/6654/5569/64764/9734/627	8
hsa04070	Phosphatidylinositol signaling system	4/399	97/8112	0.7098226349743824	0.9391654721775429	0.8156726352071764	5290/3635/5305/64768	4
hsa00270	Cysteine and methionine metabolism	2/399	50/8112	0.7128978831710722	0.9391654721775429	0.8156726352071764	586/23382	2
hsa00510	N-Glycan biosynthesis	2/399	50/8112	0.7128978831710722	0.9391654721775429	0.8156726352071764	4249/4247	2
hsa05144	Malaria	2/399	50/8112	0.7128978831710722	0.9391654721775429	0.8156726352071764	948/4615	2
hsa00330	Arginine and proline metabolism	2/399	51/8112	0.7231376543616398	0.9466215957150266	0.8221483374283711	8974/2628	2
hsa04640	Hematopoietic cell lineage	4/399	99/8112	0.724805974276852	0.9466215957150266	0.8221483374283711	1436/3570/1441/948	4
hsa04950	Maturity onset diabetes of the young	1/399	26/8112	0.7311078727285991	0.9471661851992159	0.8226213176995102	3375	1
hsa03040	Spliceosome	6/399	147/8112	0.7368687156825495	0.9471661851992159	0.8226213176995102	220988/3190/23451/6431/23020/3304	6
hsa04611	Platelet activation	5/399	124/8112	0.7369131754677345	0.9471661851992159	0.8226213176995102	1432/5290/2778/5908/6786	5
hsa05412	Arrhythmogenic right ventricular cardiomyopathy	3/399	77/8112	0.7377267977129207	0.9471661851992159	0.8226213176995102	785/6934/3694	3
hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series	1/399	27/8112	0.7443762327064979	0.949985186123	0.8250696422815703	6484	1
hsa05146	Amoebiasis	4/399	102/8112	0.7461929844794521	0.949985186123	0.8250696422815703	5970/5290/2778/5878	4
hsa01240	Biosynthesis of cofactors	6/399	153/8112	0.7708229559425501	0.9772357977012247	0.8487370138103394	5805/4830/53354/221264/586/6999	6
hsa04650	Natural killer cell mediated cytotoxicity	5/399	131/8112	0.7792021546196699	0.9837427202073332	0.8543883274338486	3845/5290/10451/6654/5879	5
hsa03013	Nucleocytoplasmic transport	4/399	108/8112	0.7851295588517972	0.9871130968136704	0.8573155261539607	55746/3840/3836/55161	4
hsa00052	Galactose metabolism	1/399	31/8112	0.7912310444980298	0.9876987194496021	0.8578241440416903	2592	1
hsa04060	Cytokine-cytokine receptor interaction	12/399	295/8112	0.7921148146080967	0.9876987194496021	0.8578241440416903	6357/1436/27302/4050/56300/392255/55540/3570/1441/10803/130399/11009	12
hsa05014	Amyotrophic lateral sclerosis	15/399	364/8112	0.7981031530644435	0.9910871122070753	0.8607669899314534	220988/1432/29979/55746/55860/4698/5879/317/5861/5695/9706/3309/7280/10718/5706	15
hsa04217	Necroptosis	6/399	159/8112	0.8014124065474032	0.9911345272810741	0.8608081702979626	6609/5602/817/330/2752/331	6
hsa00590	Arachidonic acid metabolism	2/399	61/8112	0.8094827997714051	0.9915671699410974	0.8611839238675504	1557/1559	2
hsa04724	Glutamatergic synapse	4/399	114/8112	0.8191681441477499	0.9915671699410974	0.8611839238675504	2778/2918/2752/2897	4
hsa00040	Pentose and glucuronate interconversions	1/399	34/8112	0.8206567107482741	0.9915671699410974	0.8611839238675504	729920	1
hsa04371	Apelin signaling pathway	5/399	139/8112	0.8209167050255417	0.9915671699410974	0.8611839238675504	3845/4087/4205/6198/4208	5
hsa00310	Lysine degradation	2/399	63/8112	0.8235715195553145	0.9915671699410974	0.8611839238675504	1962/80854	2
hsa05410	Hypertrophic cardiomyopathy	3/399	90/8112	0.826684142998909	0.9915671699410974	0.8611839238675504	785/7168/3694	3
hsa00350	Tyrosine metabolism	1/399	36/8112	0.8379369625588542	0.9915671699410974	0.8611839238675504	7306	1
hsa04020	Calcium signaling pathway	9/399	240/8112	0.8423529340703442	0.9915671699410974	0.8611839238675504	2254/3358/2252/2778/8822/5137/817/5350/6786	9
hsa05323	Rheumatoid arthritis	3/399	93/8112	0.8431209627511728	0.9915671699410974	0.8611839238675504	2353/4050/1493	3
hsa01250	Biosynthesis of nucleotide sugars	1/399	37/8112	0.8459437916746315	0.9915671699410974	0.8611839238675504	2592	1
hsa05012	Parkinson disease	10/399	266/8112	0.850536196121894	0.9915671699410974	0.8611839238675504	2778/4698/5602/317/57181/5695/3309/7280/817/5706	10
hsa05340	Primary immunodeficiency	1/399	38/8112	0.8535559807918849	0.9915671699410974	0.8611839238675504	57379	1
hsa00830	Retinol metabolism	2/399	68/8112	0.8547849379537416	0.9915671699410974	0.8611839238675504	9227/1559	2
hsa05010	Alzheimer disease	15/399	384/8112	0.8570329967169386	0.9915671699410974	0.8611839238675504	5970/23621/3845/5290/4698/1452/7855/5602/317/57181/5695/9706/7280/2932/5706	15
hsa04723	Retrograde endocannabinoid signaling	5/399	148/8112	0.8600178053052792	0.9915671699410974	0.8611839238675504	1432/2554/2561/4698/5602	5
hsa05204	Chemical carcinogenesis - DNA adducts	2/399	69/8112	0.8603902511032091	0.9915671699410974	0.8611839238675504	1557/1559	2
hsa04713	Circadian entrainment	3/399	97/8112	0.8629281592375088	0.9915671699410974	0.8611839238675504	2353/2778/817	3
hsa04514	Cell adhesion molecules	5/399	149/8112	0.8638876826110967	0.9915671699410974	0.8611839238675504	29126/152404/1493/9073/23705	5
hsa00564	Glycerophospholipid metabolism	3/399	98/8112	0.8675241903214399	0.9915671699410974	0.8611839238675504	55224/23171/85465	3
hsa00260	Glycine, serine and threonine metabolism	1/399	40/8112	0.867673105265232	0.9915671699410974	0.8611839238675504	2628	1
hsa00982	Drug metabolism - cytochrome P450	2/399	72/8112	0.8760397559656821	0.9915671699410974	0.8611839238675504	1557/1559	2
hsa00071	Fatty acid degradation	1/399	43/8112	0.88634413252886	0.9915671699410974	0.8611839238675504	1962	1
hsa01230	Biosynthesis of amino acids	2/399	75/8112	0.8900600675705141	0.9915671699410974	0.8611839238675504	586/2752	2
hsa04080	Neuroactive ligand-receptor interaction	13/399	353/8112	0.8935583504850597	0.9915671699410974	0.8611839238675504	796/10161/1901/2554/3358/53637/2561/2895/2918/3375/2897/339403/8001	13
hsa04971	Gastric acid secretion	2/399	76/8112	0.8943972420798982	0.9915671699410974	0.8611839238675504	2778/817	2
hsa04142	Lysosome	4/399	132/8112	0.8955611125400619	0.9915671699410974	0.8611839238675504	6609/6272/26985/2581	4
hsa04612	Antigen processing and presentation	2/399	78/8112	0.9025988309758868	0.9915671699410974	0.8611839238675504	3309/3304	2
hsa04922	Glucagon signaling pathway	3/399	107/8112	0.9031309455501163	0.9915671699410974	0.8611839238675504	2778/64764/817	3
hsa03018	RNA degradation	2/399	79/8112	0.90647338351258	0.9915671699410974	0.8611839238675504	131870/23517	2
hsa04973	Carbohydrate digestion and absorption	1/399	47/8112	0.9072150259540008	0.9915671699410974	0.8611839238675504	5290	1
hsa00983	Drug metabolism - other enzymes	2/399	80/8112	0.9102036700716217	0.9915671699410974	0.8611839238675504	151531/4830	2
hsa00520	Amino sugar and nucleotide sugar metabolism	1/399	49/8112	0.916169176215266	0.9915671699410974	0.8611839238675504	2592	1
hsa00565	Ether lipid metabolism	1/399	49/8112	0.916169176215266	0.9915671699410974	0.8611839238675504	85465	1
hsa04022	cGMP-PKG signaling pathway	5/399	167/8112	0.9195202423627751	0.9915671699410974	0.8611839238675504	64764/4205/4208/5350/4878	5
hsa05110	Vibrio cholerae infection	1/399	50/8112	0.9203175699508618	0.9915671699410974	0.8611839238675504	2778	1
hsa04913	Ovarian steroidogenesis	1/399	51/8112	0.9242611682626463	0.9915671699410974	0.8611839238675504	2778	1
hsa01200	Carbon metabolism	3/399	115/8112	0.9272782158008341	0.9915671699410974	0.8611839238675504	4594/5095/55902	3
hsa04742	Taste transduction	2/399	86/8112	0.9298147673154105	0.9915671699410974	0.8611839238675504	2554/5137	2
hsa05320	Autoimmune thyroid disease	1/399	53/8112	0.9315738273376537	0.9915671699410974	0.8611839238675504	1493	1
hsa04260	Cardiac muscle contraction	2/399	87/8112	0.932662189548557	0.9915671699410974	0.8611839238675504	785/7168	2
hsa04976	Bile secretion	2/399	89/8112	0.9380326971281339	0.993789885418967	0.8631143698271382	2778/1244	2
hsa05206	MicroRNAs in cancer	10/399	310/8112	0.9456774214347774	0.9972098062872529	0.8660845981303221	7168/3190/1870/8651/3925/3845/5290/6654/994/27250	10
hsa04978	Mineral absorption	1/399	60/8112	0.952049121772923	0.9972098062872529	0.8660845981303221	79901	1
hsa05416	Viral myocarditis	1/399	60/8112	0.952049121772923	0.9972098062872529	0.8660845981303221	5879	1
hsa00561	Glycerolipid metabolism	1/399	61/8112	0.954425227139615	0.9972098062872529	0.8660845981303221	119548	1
hsa04270	Vascular smooth muscle contraction	3/399	134/8112	0.9641827371859221	0.9993914282860226	0.8679793540785327	796/2778/4878	3
hsa04974	Protein digestion and absorption	2/399	103/8112	0.9656988731152745	0.9993914282860226	0.8679793540785327	1359/81578	2
hsa00010	Glycolysis / Gluconeogenesis	1/399	67/8112	0.9664082128310383	0.9993914282860226	0.8679793540785327	55902	1
hsa04115	p53 signaling pathway	1/399	73/8112	0.9752462895964935	0.9999901304706382	0.8684993316576675	317	1
hsa00980	Metabolism of xenobiotics by cytochrome P450	1/399	78/8112	0.9808102758999915	0.9999901304706382	0.8684993316576675	1559	1
hsa04721	Synaptic vesicle cycle	1/399	78/8112	0.9808102758999915	0.9999901304706382	0.8684993316576675	26052	1
hsa04610	Complement and coagulation cascades	1/399	85/8112	0.9865677158275905	0.9999901304706382	0.8684993316576675	2152	1
hsa04970	Salivary secretion	1/399	93/8112	0.9910683859055346	0.9999901304706382	0.8684993316576675	2778	1
hsa03015	mRNA surveillance pathway	1/399	97/8112	0.9927179784186684	0.9999901304706382	0.8684993316576675	5516	1
hsa03010	Ribosome	2/399	158/8112	0.9970162773650336	0.9999901304706382	0.8684993316576675	64968/6158	2
hsa00190	Oxidative phosphorylation	1/399	134/8112	0.9989039722086863	0.9999901304706382	0.8684993316576675	4698	1
hsa05322	Systemic lupus erythematosus	1/399	136/8112	0.9990108675485875	0.9999901304706382	0.8684993316576675	3020	1
hsa04740	Olfactory transduction	6/399	440/8112	0.9999901304706382	0.9999901304706382	0.8684993316576675	219477/219956/403273/5137/817/409	6
