ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0099558,maintenance of synapse structure,6/972,33/18112,0.007496314825229456,0.07634772878904403,0.06258215695610844,56768/79121/113970/363058/59312/29138,6
GO:0030518,intracellular steroid hormone receptor signaling pathway,13/972,113/18112,0.007536675136497834,0.07661584649933274,0.06280193277516867,246334/29657/117560/301513/84402/64444/312440/291841/683626/25344/24482/313575/84584,13
GO:0002011,morphogenesis of an epithelial sheet,9/972,65/18112,0.007613960431496477,0.07721845009743991,0.06329588634205553,685611/313845/307016/306873/311332/25433/315346/29492/366205,9
GO:0022408,negative regulation of cell-cell adhesion,20/972,206/18112,0.007624243378369686,0.07721845009743991,0.06329588634205553,25513/303496/311909/312937/306934/50662/308496/304883/361391/300649/364069/25325/302396/499745/116477/171136/311567/308266/170538/84399,20
GO:0070646,protein modification by small protein removal,16/972,152/18112,0.007664032634074573,0.07733448086767669,0.06339099664841134,307774/313098/312937/288482/290997/314405/310677/114210/308896/297911/688466/311567/304150/300193/683206/313427,16
GO:2001022,positive regulation of response to DNA damage stimulus,16/972,152/18112,0.007664032634074573,0.07733448086767669,0.06339099664841134,690043/316440/499360/290997/502935/292907/289820/366980/25737/24329/315523/100362678/296084/170538/361688/685474,16
GO:0060428,lung epithelium development,8/972,54/18112,0.007742018255028398,0.07783366050497242,0.06380017369802408,24831/29227/502935/311827/362264/24482/29748/363185,8
GO:1901861,regulation of muscle tissue development,8/972,54/18112,0.007742018255028398,0.07783366050497242,0.06380017369802408,679869/85489/83840/24914/25675/79558/499497/303181,8
GO:0001885,endothelial cell development,10/972,77/18112,0.007927429847424573,0.07882320423681898,0.0646113017056753,171337/24404/689710/310460/310533/305505/307618/24170/24326/302495,10
GO:0002292,T cell differentiation involved in immune response,10/972,77/18112,0.007927429847424573,0.07882320423681898,0.0646113017056753,303356/303496/311909/60445/308496/364069/24705/291100/84023/300807,10
GO:0043967,histone H4 acetylation,10/972,77/18112,0.007927429847424573,0.07882320423681898,0.0646113017056753,310352/306571/288563/292907/288108/291100/683923/100362678/315606/310958,10
GO:0045670,regulation of osteoclast differentiation,10/972,77/18112,0.007927429847424573,0.07882320423681898,0.0646113017056753,25513/57301/78965/84402/24592/29492/307403/24205/114503/25094,10
GO:0043242,negative regulation of protein-containing complex disassembly,11/972,89/18112,0.007965074135187234,0.07882320423681898,0.0646113017056753,29456/314814/404280/84510/170911/311546/691149/24170/24205/313866/63840,11
GO:0003181,atrioventricular valve morphogenesis,5/972,24/18112,0.007975090634223064,0.07882320423681898,0.0646113017056753,85489/313575/79558/81507/304514,5
GO:0044154,histone H3-K14 acetylation,5/972,24/18112,0.007975090634223064,0.07882320423681898,0.0646113017056753,309647/317247/315606/310958/301164,5
GO:0048485,sympathetic nervous system development,5/972,24/18112,0.007975090634223064,0.07882320423681898,0.0646113017056753,246334/29751/24592/24326/301285,5
GO:0071379,cellular response to prostaglandin stimulus,5/972,24/18112,0.007975090634223064,0.07882320423681898,0.0646113017056753,25664/84402/78975/84023/25289,5
GO:0050768,negative regulation of neurogenesis,17/972,166/18112,0.007984838238314872,0.07882320423681898,0.0646113017056753,303356/29751/307505/311384/362860/361324/24592/310533/360921/301346/363142/114523/116671/81507/303181/25587/291023,17
GO:0043393,regulation of protein binding,21/972,221/18112,0.008068129344762868,0.07950165720769042,0.06516742892758304,679869/83837/307940/312937/25639/83722/304883/29700/690038/310533/24914/312652/116546/25325/301173/25592/171136/24170/363328/116554/303181,21
GO:0001892,embryonic placenta development,13/972,114/18112,0.008101634087416397,0.07954464115684552,0.06520266282773023,296201/315907/314818/29344/25159/361388/25325/24329/113984/501097/24790/362842/84584,13
GO:0046634,regulation of alpha-beta T cell activation,13/972,114/18112,0.008101634087416397,0.07954464115684552,0.06520266282773023,303496/311909/50662/308496/361391/300649/364069/306417/24705/502585/171136/311567/84399,13
GO:0048880,sensory system development,38/972,471/18112,0.008139786395836415,0.07977575212723698,0.06539210425909592,116638/24831/311876/25473/85489/686117/313845/84394/310392/307724/298504/311071/25478/24716/246771/365564/25267/25062/64444/311332/24592/306141/316259/24705/24329/171116/29492/24790/25271/353252/25426/24205/252920/64558/301285/114503/25094/84399,38
GO:0072659,protein localization to plasma membrane,27/972,307/18112,0.008193067945186303,0.08015404643865955,0.06570219172795129,25513/360468/317420/78961/361171/79121/298771/499975/316415/81745/308003/65144/310533/192249/24329/25289/25400/81802/25523/60391/303754/361833/116600/266611/84009/303181/116690,27
GO:0018210,peptidyl-threonine modification,14/972,127/18112,0.008230876002462546,0.08037987852852063,0.06588730606622405,317420/497961/54348/306141/81745/308797/25400/116477/79214/116671/79558/25579/116554/170538,14
GO:0030324,lung development,24/972,264/18112,0.008295586603361367,0.08086715583526732,0.06628672678738566,24831/311909/310392/29227/689710/502935/311827/25478/25267/362264/306141/81648/24525/24914/24329/24482/25317/29748/363185/24790/24324/353252/81507/304514,24
GO:0042093,T-helper cell differentiation,9/972,66/18112,0.00840787810084605,0.08181569795457859,0.06706424581423505,303356/303496/311909/308496/364069/24705/291100/84023/300807,9
GO:0021955,central nervous system neuron axonogenesis,7/972,44/18112,0.008442138388521396,0.0818264540333948,0.0670730625612868,54239/84394/29227/311071/84407/316539/299331,7
GO:0042789,mRNA transcription by RNA polymerase II,7/972,44/18112,0.008442138388521396,0.0818264540333948,0.0670730625612868,24831/295568/25664/24705/316216/24790/25271,7
GO:0046661,male sex differentiation,22/972,236/18112,0.00845395128683544,0.0818264540333948,0.0670730625612868,297099/29751/307505/29263/25267/84402/294643/312440/85435/24705/246284/171501/114210/298298/25426/84584/24954/293976/81507/306022/295327/305471,22
GO:0045930,negative regulation of mitotic cell cycle,21/972,222/18112,0.008475801121055698,0.08189274038910276,0.06712739742078766,691493/500870/310352/84019/498411/290997/29619/314818/29344/363227/362524/29618/24329/308768/308896/298765/361195/499073/79558/24205/308266,21
GO:0045786,negative regulation of cell cycle,31/972,367/18112,0.008563856439428108,0.08259148150346395,0.0677001548136299,361181/691493/500870/310352/84019/498411/290997/29619/314818/29344/24356/363227/362524/362831/81649/29618/246216/24329/308768/246284/113984/308896/298765/361195/499073/79558/290705/24205/301164/308266/683206,31
GO:0032941,secretion by tissue,8/972,55/18112,0.008644817870358151,0.08259148150346395,0.0677001548136299,317420/25293/54348/24329/84023/116477/25229/171052,8
GO:0061647,histone H3-K9 modification,8/972,55/18112,0.008644817870358151,0.08259148150346395,0.0677001548136299,681740/312440/317247/246284/683923/315606/100366024/301164,8
GO:0032410,negative regulation of transporter activity,11/972,90/18112,0.0086471637434283,0.08259148150346395,0.0677001548136299,85489/54348/282819/25592/361833/24954/24242/24244/50663/316395/59076,11
GO:0050871,positive regulation of B cell activation,11/972,90/18112,0.0086471637434283,0.08259148150346395,0.0677001548136299,303496/54239/295378/317599/84357/25325/307151/363328/499497/303181/361688,11
GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,10/972,78/18112,0.008668492619055461,0.08259148150346395,0.0677001548136299,307376/83837/498576/25639/25664/311827/306471/306141/81745/100366024,10
GO:0007026,negative regulation of microtubule depolymerization,6/972,34/18112,0.008698492397746675,0.08259148150346395,0.0677001548136299,29456/314814/404280/84510/311546/24205,6
GO:0048841,regulation of axon extension involved in axon guidance,6/972,34/18112,0.008698492397746675,0.08259148150346395,0.0677001548136299,29751/311384/361324/301346/363142/303181,6
GO:0045639,positive regulation of myeloid cell differentiation,13/972,115/18112,0.008699414153598053,0.08259148150346395,0.0677001548136299,78969/57301/50662/78965/29263/29344/24356/25159/81649/29492/307403/114503/25587,13
GO:0071901,negative regulation of protein serine/threonine kinase activity,13/972,115/18112,0.008699414153598053,0.08259148150346395,0.0677001548136299,25664/689710/84402/114906/24592/306141/113984/25675/24205/301164/29645/170538/683206,13
GO:0050773,regulation of dendrite development,15/972,141/18112,0.008774191799190012,0.0831567934579484,0.06816354045752329,192247/54239/79121/266802/298504/192352/289820/310533/25615/171116/316539/24718/316395/84009/317235,15
GO:0010810,regulation of cell-substrate adhesion,22/972,237/18112,0.008863010134919235,0.08335076782484216,0.06832254105213102,25197/192248/307376/25513/360468/307940/685611/680419/680115/100360552/78965/60445/306873/114111/24592/315346/302396/292401/688400/313339/64558/29645,22
GO:0001967,suckling behavior,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,362166/313173/295252/114503,4
GO:0002517,T cell tolerance induction,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,50662/64545/171136/311567,4
GO:0007638,mechanosensory behavior,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,84476/304883/60391/59312,4
GO:0048102,autophagic cell death,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,297822/24242/24244/50663,4
GO:0048715,negative regulation of oligodendrocyte differentiation,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,303356/24592/25587/291023,4
GO:0090136,epithelial cell-cell adhesion,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,307505/81526/25426/84399,4
GO:0098880,maintenance of postsynaptic specialization structure,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,79121/113970/363058/59312,4
GO:1902287,semaphorin-plexin signaling pathway involved in axon guidance,4/972,16/18112,0.008932075321035475,0.08335076782484216,0.06832254105213102,29751/312652/499497/24326,4
GO:0090257,regulation of muscle system process,24/972,266/18112,0.009065826179664505,0.08416593715053089,0.06899073453339379,681740/307562/494021/29316/50662/25664/83840/29152/192249/24482/499529/84023/25592/353256/24324/499497/24242/24244/50663/312981/59266/299331/25505/691246,24
GO:0002690,positive regulation of leukocyte chemotaxis,12/972,103/18112,0.009096520043746698,0.08416593715053089,0.06899073453339379,306934/57301/78965/54348/114111/29152/116477/307403/24324/89811/24326/29645,12
GO:0042100,B cell proliferation,12/972,103/18112,0.009096520043746698,0.08416593715053089,0.06899073453339379,54239/295378/294797/25325/307151/301173/114523/363328/499497/63868/303181/170538,12
GO:0046889,positive regulation of lipid biosynthetic process,12/972,103/18112,0.009096520043746698,0.08416593715053089,0.06899073453339379,679869/404280/498795/29316/298504/29653/252900/24482/25317/25187/353252/170538,12
GO:0097061,dendritic spine organization,12/972,103/18112,0.009096520043746698,0.08416593715053089,0.06899073453339379,362876/304883/289820/171116/116671/316539/24718/24954/280670/84009/317235/59312,12
GO:0016311,dephosphorylation,34/972,414/18112,0.009215724793095001,0.08512460515313978,0.06977655373665839,303565/315648/25639/192280/312634/171366/360593/60445/192270/502935/24667/298062/56011/246255/81536/362524/313131/171088/498949/362665/113970/29748/259229/313977/307618/361195/499497/60336/24242/24244/50663/29645/266611/170538,34
GO:0055008,cardiac muscle tissue morphogenesis,9/972,67/18112,0.009263091698665902,0.08541759726861008,0.07001671908077658,25639/689710/64444/311332/25271/81507/24326/114503/311098,9
GO:0010563,negative regulation of phosphorus metabolic process,37/972,460/18112,0.009357780151824651,0.08584987432831585,0.07037105615442789,292887/688041/78969/59314/85489/25639/25664/171366/689710/360593/192270/84402/56011/306471/114906/54348/24592/306141/81745/171088/315833/310695/29152/24482/113984/116477/313977/171136/25675/60336/24205/24954/301164/29645/170538/29477/683206,37
GO:0045936,negative regulation of phosphate metabolic process,37/972,460/18112,0.009357780151824651,0.08584987432831585,0.07037105615442789,292887/688041/78969/59314/85489/25639/25664/171366/689710/360593/192270/84402/56011/306471/114906/54348/24592/306141/81745/171088/315833/310695/29152/24482/113984/116477/313977/171136/25675/60336/24205/24954/301164/29645/170538/29477/683206,37
GO:0071277,cellular response to calcium ion,11/972,91/18112,0.009373596556488787,0.08584987432831585,0.07037105615442789,289144/25716/282819/78975/100360880/116477/60391/24170/499497/362988/312981,11
GO:0035914,skeletal muscle cell differentiation,10/972,79/18112,0.009461528513981776,0.08584987432831585,0.07037105615442789,29657/29619/24596/259241/29152/117041/313575/499497/114634/303181,10
GO:0051057,positive regulation of small GTPase mediated signal transduction,10/972,79/18112,0.009461528513981776,0.08584987432831585,0.07037105615442789,317219/313845/78965/302373/24596/24525/24482/29492/24718/60336,10
GO:0140056,organelle localization by membrane tethering,10/972,79/18112,0.009461528513981776,0.08584987432831585,0.07037105615442789,288557/25716/116546/25400/81802/60391/362842/24242/24244/50663,10
GO:1901880,negative regulation of protein depolymerization,10/972,79/18112,0.009461528513981776,0.08584987432831585,0.07037105615442789,29456/314814/404280/84510/170911/311546/691149/24170/24205/313866,10
GO:0030323,respiratory tube development,24/972,267/18112,0.009472229811042336,0.08584987432831585,0.07037105615442789,24831/311909/310392/29227/689710/502935/311827/25478/25267/362264/306141/81648/24525/24914/24329/24482/25317/29748/363185/24790/24324/353252/81507/304514,24
GO:0010469,regulation of signaling receptor activity,17/972,169/18112,0.009477913494811323,0.08584987432831585,0.07037105615442789,25664/81648/295445/288475/364208/25433/25325/362466/307206/60391/171136/116671/24718/499497/29645/59312/307757,17
GO:0010560,positive regulation of glycoprotein biosynthetic process,5/972,25/18112,0.009537025635537894,0.08584987432831585,0.07037105615442789,679869/312915/24482/24954/688673,5
GO:0101023,vascular endothelial cell proliferation,5/972,25/18112,0.009537025635537894,0.08584987432831585,0.07037105615442789,25664/81745/24482/24790/499497,5
GO:1905562,regulation of vascular endothelial cell proliferation,5/972,25/18112,0.009537025635537894,0.08584987432831585,0.07037105615442789,25664/81745/24482/24790/499497,5
GO:0043010,camera-type eye development,34/972,415/18112,0.009539526879314404,0.08584987432831585,0.07037105615442789,116638/24831/25473/85489/686117/313845/84394/310392/307724/298504/311071/25478/24716/246771/365564/25267/25062/311332/24592/306141/316259/24705/24329/171116/29492/24790/25271/353252/25426/24205/64558/301285/25094/84399,34
GO:0046621,negative regulation of organ growth,7/972,45/18112,0.00954586439224908,0.08584987432831585,0.07037105615442789,679869/681740/686117/170899/25553/24205/304514,7
GO:0070050,neuron cellular homeostasis,7/972,45/18112,0.00954586439224908,0.08584987432831585,0.07037105615442789,116638/25232/84360/25248/25398/116600/25505,7
GO:0001890,placenta development,19/972,197/18112,0.009782322214757982,0.0878317384380984,0.07199558818375379,296201/315907/25664/314818/29344/25159/303068/306459/81649/361388/25325/24329/113984/501097/29492/24790/25271/362842/84584,19
GO:0001933,negative regulation of protein phosphorylation,30/972,356/18112,0.00989521817823148,0.08869950087843292,0.07270689218850926,292887/688041/78969/59314/85489/25664/171366/689710/360593/192270/84402/306471/114906/54348/24592/306141/81745/171088/315833/310695/24482/113984/171136/25675/24205/24954/301164/29645/170538/683206,30
GO:0051961,negative regulation of nervous system development,17/972,170/18112,0.010022298923814737,0.08919888521683285,0.07311623703141244,303356/29751/307505/311384/362860/361324/24592/310533/360921/301346/363142/114523/116671/81507/303181/25587/291023,17
GO:0003401,axis elongation,6/972,35/18112,0.010032627866483856,0.08919888521683285,0.07311623703141244,84402/306141/25317/353252/114634/303181,6
GO:0010719,negative regulation of epithelial to mesenchymal transition,6/972,35/18112,0.010032627866483856,0.08919888521683285,0.07311623703141244,498576/296201/84402/303946/306141/316539,6
GO:0010837,regulation of keratinocyte proliferation,6/972,35/18112,0.010032627866483856,0.08919888521683285,0.07311623703141244,246334/296201/117560/29344/362264/29492,6
GO:0060487,lung epithelial cell differentiation,6/972,35/18112,0.010032627866483856,0.08919888521683285,0.07311623703141244,24831/29227/502935/24482/29748/363185,6
GO:0002294,"CD4-positive, alpha-beta T cell differentiation involved in immune response",9/972,68/18112,0.010182438183135755,0.0901159892895103,0.07386798632286776,303356/303496/311909/308496/364069/24705/291100/84023/300807,9
GO:2000514,"regulation of CD4-positive, alpha-beta T cell activation",9/972,68/18112,0.010182438183135755,0.0901159892895103,0.07386798632286776,303496/311909/50662/308496/361391/364069/306417/24705/502585,9
GO:0035051,cardiocyte differentiation,18/972,184/18112,0.010201810108246449,0.0901159892895103,0.07386798632286776,85489/289144/100360552/60445/25267/64444/24705/24329/24482/59329/25271/79558/499497/81507/24326/303181/304514/308831,18
GO:0051170,import into nucleus,18/972,184/18112,0.010201810108246449,0.0901159892895103,0.07386798632286776,29657/25513/361055/315352/362860/114906/24592/81649/25497/117514/29748/113975/362607/300514/25281/24917/170538/299331,18
GO:0042326,negative regulation of phosphorylation,33/972,402/18112,0.01025984905969648,0.09048225527767866,0.07416821418717752,292887/688041/78969/59314/85489/25664/171366/689710/360593/192270/84402/306471/114906/54348/24592/306141/81745/171088/315833/310695/29152/24482/113984/116477/171136/25675/24205/24954/301164/29645/170538/29477/683206,33
GO:0031099,regeneration,28/972,328/18112,0.010544359907492005,0.09284138828225622,0.0761019931523744,29456/58952/338475/24404/25473/307505/81680/25664/100360552/64444/362524/81649/29152/81526/25344/25737/81735/25325/24329/24482/29492/689890/313977/25187/25271/316539/24954/84399,28
GO:1903532,positive regulation of secretion by cell,31/972,373/18112,0.010665980409436393,0.09303183063192332,0.0762580985559927,94270/679869/140594/78961/54239/79121/83841/29316/50662/499194/25664/25012/29263/64444/114111/25159/25716/287275/81648/24329/24482/25248/84023/316258/25553/502585/171101/24324/25187/116600/171052,31
GO:0007215,glutamate receptor signaling pathway,8/972,57/18112,0.010683422427479135,0.09303183063192332,0.0762580985559927,24418/29629/29628/25400/298521/116671/84009/59312,8
GO:0031529,ruffle organization,8/972,57/18112,0.010683422427479135,0.09303183063192332,0.0762580985559927,361503/81531/79121/310460/307845/307403/313977/297096,8
GO:0034331,cell junction maintenance,8/972,57/18112,0.010683422427479135,0.09303183063192332,0.0762580985559927,56768/79121/310695/113970/307403/363058/59312/29138,8
GO:0061383,trabecula morphogenesis,8/972,57/18112,0.010683422427479135,0.09303183063192332,0.0762580985559927,25639/296201/313845/689710/84402/311332/308376/81507,8
GO:0018107,peptidyl-threonine phosphorylation,13/972,118/18112,0.010702324535051811,0.09303183063192332,0.0762580985559927,317420/497961/54348/306141/81745/308797/25400/116477/116671/79558/25579/116554/170538,13
GO:0030516,regulation of axon extension,13/972,118/18112,0.010702324535051811,0.09303183063192332,0.0762580985559927,29456/29751/307940/311384/361324/65172/360921/301346/363142/114523/116671/303181/29477,13
GO:0060079,excitatory postsynaptic potential,13/972,118/18112,0.010702324535051811,0.09303183063192332,0.0762580985559927,116638/192247/56768/54239/24596/24397/689172/307206/60391/24718/499497/59312/25505,13
GO:0032007,negative regulation of TOR signaling,7/972,46/18112,0.010751372231600347,0.09303750987192029,0.07626275382334016,292887/29657/60445/500034/293561/78975/499877,7
GO:1902107,positive regulation of leukocyte differentiation,18/972,185/18112,0.010754106746507,0.09303750987192029,0.07626275382334016,78969/312937/57301/50662/78965/29344/308496/361391/294797/364069/317599/24705/25325/29492/307403/114503/25587/84399,18
GO:1903708,positive regulation of hemopoiesis,18/972,185/18112,0.010754106746507,0.09303750987192029,0.07626275382334016,78969/312937/57301/50662/78965/29344/308496/361391/294797/364069/317599/24705/25325/29492/307403/114503/25587/84399,18
GO:0035304,regulation of protein dephosphorylation,11/972,93/18112,0.010966778860630001,0.09445840428670842,0.07742745955453526,25639/60445/56011/362665/113970/307618/60336/24242/24244/50663/170538,11
GO:0061097,regulation of protein tyrosine kinase activity,11/972,93/18112,0.010966778860630001,0.09445840428670842,0.07742745955453526,679566/100910984/24418/25433/25592/307403/171136/316539/24718/302495/303181,11
GO:0046879,hormone secretion,32/972,389/18112,0.011033868073530824,0.09445840428670842,0.07742745955453526,29657/94270/679869/56768/140594/81754/50662/499194/25664/25012/29263/84402/64444/24373/81648/308003/498650/81526/245921/24329/25248/84023/295252/171101/24324/60391/25187/25675/64558/301285/84009/63840,32
GO:0000209,protein polyubiquitination,22/972,242/18112,0.0111558631823149,0.09445840428670842,0.07742745955453526,690043/311909/362788/362172/314405/296390/303336/361391/300756/293561/300813/294862/246216/368062/295252/315608/63879/308906/311567/316395/299197/683206,22
GO:0009266,response to temperature stimulus,22/972,242/18112,0.0111558631823149,0.09445840428670842,0.07742745955453526,297822/25664/362860/24596/245980/24592/291406/83840/100363074/29152/309407/363855/24482/25317/25280/24660/116554/63868/170538/29477/299331/293098,22
GO:0002293,alpha-beta T cell differentiation involved in immune response,9/972,69/18112,0.011168757085525822,0.09445840428670842,0.07742745955453526,303356/303496/311909/308496/364069/24705/291100/84023/300807,9
GO:0001820,serotonin secretion,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,81648/25248/25553/25505,4
GO:0010960,magnesium ion homeostasis,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,363985/24329/361833/301285,4
GO:0060382,regulation of DNA strand elongation,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,316440/292907/315523/296084,4
GO:0060413,atrial septum morphogenesis,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,64444/29492/79558/304514,4
GO:0060644,mammary gland epithelial cell differentiation,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,24684/364081/683626/25587,4
GO:0060766,negative regulation of androgen receptor signaling pathway,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,84402/25344/24482/313575,4
GO:0090336,positive regulation of brown fat cell differentiation,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,306873/81649/100366024/114634,4
GO:1902285,semaphorin-plexin signaling pathway involved in neuron projection guidance,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,29751/312652/499497/24326,4
GO:2000651,positive regulation of sodium ion transmembrane transporter activity,4/972,17/18112,0.011192374285687048,0.09445840428670842,0.07742745955453526,317420/116477/361833/306811,4
GO:0050728,negative regulation of inflammatory response,15/972,145/18112,0.01121048714467388,0.09445840428670842,0.07742745955453526,24560/24404/25232/25664/24356/64444/259241/29668/81526/25325/24482/84023/300807/307618/683206,15
GO:0048844,artery morphogenesis,10/972,81/18112,0.011212501552992683,0.09445840428670842,0.07742745955453526,306571/502935/311332/24592/366980/84023/114634/81507/24326/301285,10
GO:0002790,peptide secretion,27/972,315/18112,0.011293540859946402,0.09487791524033981,0.07777133226380088,29657/94270/679869/56768/140594/81754/25335/25664/25012/313210/84402/64444/81648/308003/81526/245921/24329/25248/84023/295252/171101/60391/25187/25675/301285/84009/63840,27
GO:0060055,angiogenesis involved in wound healing,5/972,26/18112,0.011297058967983309,0.09487791524033981,0.07777133226380088,24404/24356/25159/292401/89811,5
GO:0050821,protein stabilization,18/972,186/18112,0.011329925545240115,0.09500777811285067,0.07787778073056147,25513/81531/361171/310399/362172/294864/60445/192270/291755/497961/192154/690038/25344/24482/304074/316539/63868/299331,18
GO:0071375,cellular response to peptide hormone stimulus,32/972,390/18112,0.01142460813424979,0.09560265563312344,0.07836540123917196,29456/25513/171337/25664/362860/29344/282546/29653/306243/58940/83840/81745/29152/297417/296372/24482/25289/25400/171116/24790/313977/25271/25426/24205/24954/301164/24326/29645/307759/170538/313020/311839,32
GO:0014044,Schwann cell development,6/972,36/18112,0.011505943350606724,0.09560265563312344,0.07836540123917196,25473/24592/29748/308376/78960/24660,6
GO:0035115,embryonic forelimb morphogenesis,6/972,36/18112,0.011505943350606724,0.09560265563312344,0.07836540123917196,246334/297099/85489/307724/353252/304514,6
GO:0048566,embryonic digestive tract development,6/972,36/18112,0.011505943350606724,0.09560265563312344,0.07836540123917196,679869/296201/25267/364069/25587/84399,6
GO:0060479,lung cell differentiation,6/972,36/18112,0.011505943350606724,0.09560265563312344,0.07836540123917196,24831/29227/502935/24482/29748/363185,6
GO:0071108,protein K48-linked deubiquitination,6/972,36/18112,0.011505943350606724,0.09560265563312344,0.07836540123917196,307774/312937/314405/310677/304150/683206,6
GO:0035637,multicellular organismal signaling,16/972,159/18112,0.0115730866390244,0.09586871010991532,0.07858348582779767,307562/64444/192249/294961/78960/361833/25398/24660/293976/116600/291130/116690/59266/81574/25505/304514,16
GO:0043488,regulation of mRNA stability,16/972,159/18112,0.0115730866390244,0.09586871010991532,0.07858348582779767,361109/192178/303250/311909/29619/29344/291604/499022/291841/266600/679712/298765/689890/308266/361920/306672,16
GO:1901888,regulation of cell junction assembly,21/972,229/18112,0.011819741140136153,0.09761215750907784,0.08001258791779678,25513/171337/54239/309349/79121/685611/25012/60445/299236/310533/306147/114523/25592/366205/60391/499497/114634/171447/29645/303181/304514,21
GO:0070534,protein K63-linked ubiquitination,8/972,58/18112,0.011826626149791542,0.09761215750907784,0.08001258791779678,690043/362788/314405/296390/293561/246216/308906/311567,8
GO:1901879,regulation of protein depolymerization,11/972,94/18112,0.011837195140320486,0.09761215750907784,0.08001258791779678,29456/314814/404280/84510/170911/311546/691149/24170/24205/312981/313866,11
GO:0009612,response to mechanical stimulus,29/972,346/18112,0.01186563241492548,0.09769907594732759,0.08008383487472927,29456/25335/306934/84476/25664/140935/29619/24356/171492/170899/304883/83840/81649/170911/100360880/24329/117514/24482/84023/60391/24718/116554/24326/84009/171052/170538/59312/81574/84399,29
GO:1903038,negative regulation of leukocyte cell-cell adhesion,15/972,146/18112,0.011895448391394708,0.09779706742262606,0.08016415838905977,303496/311909/312937/306934/50662/308496/361391/300649/364069/499745/116477/171136/311567/308266/84399,15
GO:0031098,stress-activated protein kinase signaling cascade,23/972,258/18112,0.011980375641456221,0.09834717387475114,0.08061508009787162,78969/312937/315907/362788/245903/29344/84402/54348/365581/306417/315833/81649/363855/301346/24329/84023/501097/25675/63879/25579/311567/304150/116554,23
GO:0035307,positive regulation of protein dephosphorylation,7/972,47/18112,0.012063654861671071,0.09873387089934389,0.08093205526231158,362665/113970/307618/24242/24244/50663/170538,7
GO:2000772,regulation of cellular senescence,7/972,47/18112,0.012063654861671071,0.09873387089934389,0.08093205526231158,246334/29657/85489/83722/293491/24525/81507,7
GO:0006919,activation of cysteine-type endopeptidase activity involved in apoptotic process,10/972,82/18112,0.012174944344703228,0.09949554068523193,0.08155639522428841,317673/25664/78963/24716/24596/192154/313339/300193/63868/25505,10
GO:0002287,alpha-beta T cell activation involved in immune response,9/972,70/18112,0.01222488307312084,0.09960695487484127,0.08164772132411957,303356/303496/311909/308496/364069/24705/291100/84023/300807,9
GO:0048144,fibroblast proliferation,13/972,120/18112,0.012225070482898635,0.09960695487484127,0.08164772132411957,297822/25664/24596/25267/84402/24592/303238/24329/24482/499529/307151/304074/24326,13
GO:0001503,ossification,35/972,438/18112,0.01236418817726887,0.10051508955599896,0.08239211841431371,246334/24831/679869/83837/85489/57301/50662/25664/78965/29263/84402/114111/361391/24592/360863/81649/24914/65190/501145/24482/84023/24790/79558/499497/24205/81507/116554/317346/303181/171052/25587/305386/297096/84399/291023,35
GO:0006338,chromatin remodeling,21/972,230/18112,0.012373354127428338,0.10051508955599896,0.08239211841431371,246334/316440/681740/309828/292027/306571/282546/288563/292907/290669/308738/501145/366980/315523/246284/296084/314555/301164/688843/311607/81785,21
GO:0061013,regulation of mRNA catabolic process,17/972,174/18112,0.012453063662197662,0.10101229499544878,0.08279967721592596,361109/192178/303250/311909/29619/29344/291604/499022/259170/291841/266600/679712/298765/689890/308266/361920/306672,17
GO:0051899,membrane depolarization,11/972,95/18112,0.012759281589170534,0.10323324081162097,0.08462018428094614,54239/25411/24596/362524/315606/361833/25398/116600/59266/81574/304514,11
GO:0043087,regulation of GTPase activity,29/972,348/18112,0.01276468905437702,0.10323324081162097,0.08462018428094614,315880/313493/680419/306934/313845/54297/312915/307016/60445/310460/24592/295378/306141/308003/310131/310533/307845/312652/100361238/310097/25592/116477/311193/171136/500824/316539/25597/84009/311839,29
GO:0009411,response to UV,16/972,161/18112,0.01293806872771475,0.10417244422506611,0.08539004837993389,690043/25513/24404/498411/297822/292907/316259/363855/25737/24329/308896/296084/499073/300514/116554/170538,16
GO:0043484,regulation of RNA splicing,16/972,161/18112,0.01293806872771475,0.10417244422506611,0.08539004837993389,25513/362551/362612/298992/499022/313069/362264/312510/308650/365842/246216/64200/680445/78960/689890/310820,16
