ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
rno04070,Phosphatidylinositol signaling system,46/2705,94/8998,8.749196248793449e-5,6.306712296005278e-4,3.645498436997271e-4,688862/50560/116723/366508/25031/314641/305482/24654/100361138/289021/140693/361632/312634/171458/287745/361076/114101/24242/24244/50663/365865/140607/25679/50557/170911/25513/364298/54248/25262/368088/81821/81925/114089/316457/308451/365382/81678/288762/317576/116699/25738/24681/116482/688705/59268/54260,46
rno05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,44/2705,89/8998,9.129416864934224e-5,6.446486194422942e-4,3.7262925979323366e-4,499342/366508/29434/309178/84351/361696/29560/301626/24185/25660/116465/116549/56718/81649/116590/25493/29748/85420/24675/25125/314322/315609/25622/316241/24525/311658/50557/170911/313861/25513/266802/361400/303604/680127/301348/299206/24329/83840/24516/363328/170851/303200/25738/25313,44
rno04068,FoxO signaling pathway,61/2705,134/8998,1.0259728459236582e-4,7.099732093791715e-4,4.103891383694633e-4,294515/311622/171043/366508/65218/84351/313558/24414/24505/64363/25385/24185/299626/25112/25272/295953/81649/25139/116590/64562/24954/24482/362817/363088/294797/25125/25520/170915/303836/81758/81504/29733/24525/84021/50557/689954/64033/170911/25513/303565/114851/81745/309757/497961/58936/24370/313845/116554/24329/64547/78975/25634/302415/83722/25325/50554/170851/25467/29547/25313/58919,61
rno04371,Apelin signaling pathway,62/2705,137/8998,1.1133855416670526e-4,7.553556812094122e-4,4.36621781045903e-4,58812/25289/81636/83516/312195/140447/25482/25031/361696/25643/24654/58979/288057/24185/361568/56718/362245/116590/81666/308589/64562/25520/140448/117558/84420/84580/24242/24244/50663/24525/25679/100911165/83474/24782/363131/499497/79218/309957/298947/245986/303634/81667/365355/685451/81518/83840/25262/78975/114120/83518/50554/114117/170851/81678/25686/24585/25050/689560/24860/680149/29146/58919,62
rno04912,GnRH signaling pathway,44/2705,90/8998,1.2721096710002137e-4,8.464422041655269e-4,4.892729503846976e-4,25289/81636/116667/25031/81707/24654/296091/25272/81649/83805/116590/81666/50646/682930/114509/81504/84420/24242/24244/50663/691907/24525/25679/171492/303604/25400/363855/170538/313845/116554/24329/314436/25096/25262/24516/171140/25433/81662/170851/303200/81678/24245/29716/25447,44
rno04713,Circadian entrainment,47/2705,98/8998,1.3708125351899762e-4,8.949078059919467e-4,5.172877491282929e-4,287422/25289/81636/24412/29628/25031/24410/116560/25643/24654/58979/29629/116590/81666/25523/50592/314322/84420/24242/24244/50663/25679/24166/79218/245986/24408/50664/25400/81667/685451/497757/64455/50599/25262/63840/56827/78962/171140/114120/24167/114117/25686/24245/24681/29716/689560/680149,47
rno05212,Pancreatic cancer,38/2705,75/8998,1.403905491718733e-4,8.995394446938547e-4,5.199649969328641e-4,24708/84014/366508/84351/116502/361696/114483/399489/64363/24185/299626/25112/25272/56718/116590/363509/25125/24525/170911/25513/114851/116546/58918/116554/24329/25096/83840/171525/291105/81757/24842/100362121/50554/170851/363875/25313/24888/58919,38
rno04022,cGMP-PKG signaling pathway,74/2705,171/8998,1.5127312555987456e-4,9.516454807948473e-4,5.500840929449984e-4,406169/25289/50672/81636/24602/140447/501099/25650/25031/25643/24654/24505/288057/24185/117273/116590/81666/24214/29748/25523/25537/24954/171115/24675/83531/682930/361517/140448/314638/117558/24174/362165/84420/24242/24244/50663/84021/25679/311658/308899/100911165/499497/309957/298947/84396/361400/24668/114593/303634/294961/29693/25645/25087/81518/497757/24326/500131/81743/25262/81662/24603/282819/353256/83532/81647/170851/84583/81678/25467/25686/24613/29290/24925/29716,74
rno04142,Lysosome,60/2705,134/8998,2.0458237730917373e-4,0.0012640268312316806,7.306513475327634e-4,25151/54398/307429/366618/360904/64468/315047/498995/296370/297932/306720/299825/29175/83689/25424/24375/25524/683402/289720/306332/29757/363103/25227/362409/287134/361704/29411/83800/24944/54241/170667/24162/315222/84431/116455/286898/362865/363513/360785/361401/266732/300757/297797/63886/65161/361063/288371/59296/308909/367304/312689/25328/64529/293455/360476/315165/282838/117037/25423/310864,60
rno05213,Endometrial cancer,31/2705,59/8998,2.451337181732861e-4,0.0014880046752273157,8.601183093799513e-4,294515/366508/116502/64363/24185/299626/25112/116590/24205/81504/84353/24525/50557/170911/25513/679869/307505/114851/297357/81745/58918/313845/24329/314436/171525/24842/100362121/312451/170851/25313/58919,31
rno04919,Thyroid hormone signaling pathway,56/2705,124/8998,2.50657339930926e-4,0.001495300683036214,8.643356549342277e-4,296456/84584/366508/29475/25650/25031/29560/81822/24654/24831/497991/24855/24185/140693/65162/56718/83805/116590/679693/297893/24214/65152/363067/170915/287745/84353/24525/25430/170911/24782/25513/360817/84396/84426/81745/287876/29693/25271/58918/313929/303403/25296/301164/84511/25496/24842/54299/24640/29492/317343/170851/25738/306030/24681/83724/58919,56
rno05030,Cocaine addiction,26/2705,47/8998,2.625824443755085e-4,0.001519185140266894,8.781416995762394e-4,406169/29190/24412/25750/24410/246254/25643/140908/25549/360616/314638/24316/362165/24408/25085/24225/500131/24416/24311/24415/24516/100360880/116671/81647/25686/29495,26
rno04141,Protein processing in endoplasmic reticulum,72/2705,168/8998,2.634425098728718e-4,0.001519185140266894,8.781416995762394e-4,406169/362912/689593/29144/407784/311786/363160/312903/78947/287276/291673/116502/294331/287155/116666/361831/29702/499579/64202/192275/25272/289754/361367/308905/685859/140639/360967/84026/304962/287275/314352/364755/317396/81784/311483/293721/361842/363855/116643/100362805/362891/690038/60331/309858/116554/294862/24224/294513/297504/289085/499157/685144/360734/29468/100910823/362859/25596/64701/192235/299331/60460/29154/361273/361014/298652/298012/361712/100360412/25420/288444/286900/171129,72
rno05033,Nicotine addiction,23/2705,40/8998,2.753423586057929e-4,0.001561777968485317,9.027618314944029e-4,24412/116638/29628/24410/29629/81721/25590/29707/29694/50592/25398/54239/81658/24408/257648/140675/29708/24947/83612/24922/65187/29705/29709,23
rno05163,Human cytomegalovirus infection,100/2705,248/8998,3.108861951063267e-4,0.0017195283312042308,9.939470122567807e-4,406169/296456/25289/24790/24708/81636/361787/414784/414788/311786/366508/25267/25031/84351/116502/361696/114483/25643/24654/399489/78966/58979/24855/25385/24185/64202/56718/81649/117273/83805/116590/81666/25493/50646/29748/25537/24675/25125/24499/81504/360820/314638/362165/84420/84353/24242/24244/50663/24525/25679/311658/367072/170911/25513/57301/79218/114851/245986/361400/25414/117027/50664/303634/304091/81667/24494/58918/64044/685451/25614/29527/313845/500131/24329/314436/498840/89808/83840/25262/84023/60445/293024/291105/25625/114120/24842/29468/81662/81647/114117/170851/81678/363875/25686/25663/24681/299827/680149/58919/292892,100
rno05202,Transcriptional misregulation in cancer,81/2705,194/8998,3.1309330886088594e-4,0.0017195283312042308,9.939470122567807e-4,304786/24790/314423/315606/29417/29628/305152/192352/116502/304785/299626/362831/25112/246271/56822/297893/301119/307403/25705/360635/24482/317376/362316/363067/303836/367218/362489/24484/315713/114502/307151/362733/64033/502935/432392/297099/311876/686117/50662/499497/497881/114851/298894/287765/58853/25271/691903/171369/24705/60350/114634/25614/299138/24596/311331/25094/63840/171525/310483/60371/312777/24842/100362121/54299/499361/25664/100911668/315291/25587/362176/114845/498333/25671/680537/304005/170909/304947/60661/304663/24888/363447,81
rno04530,Tight junction,71/2705,167/8998,3.846426843237272e-4,0.0020794745121251504,0.0012020083885116478,300289/116479/116667/300920/685867/287099/315648/297518/289820/288669/54227/81822/140581/310533/619374/25272/117273/83805/63994/315655/64562/25537/246255/266688/65129/60324/362298/117281/304124/25520/81521/361517/84588/296710/117256/117104/304193/360854/81732/316233/50662/288077/25744/84006/287876/302495/363855/58808/315509/266759/116554/287098/298487/24516/78975/301511/295347/24511/307237/26955/362279/65157/25252/363875/500464/303141/500261/308572/29716/501203/58919,71
rno04915,Estrogen signaling pathway,59/2705,135/8998,5.007700613518022e-4,0.0026656375573495933,0.0015408309580055453,406169/25289/24790/81636/303528/84584/366508/407758/25031/116560/25643/24414/24654/171104/24185/83805/116590/81666/314322/81504/25149/679845/314638/314612/362165/84420/24242/24244/50663/24525/25679/450229/170911/25513/50664/25154/81657/24705/313929/25601/170538/313845/24224/50599/500131/24329/260321/25262/24516/25433/299331/85385/60460/81647/170851/81678/25686/303519/83724,59
rno04261,Adrenergic signaling in cardiomyocytes,65/2705,152/8998,5.510080337781639e-4,0.0028886178740491625,0.0016697213144792847,406169/25289/315611/81636/24852/315648/25297/140447/25650/25031/29275/25471/25643/24654/24185/81649/116590/81666/306243/24214/246255/641520/117281/682930/140726/25399/140448/314638/362165/84420/58942/309179/24242/24244/50663/117256/117104/363193/59326/24782/298947/84396/24668/29693/25400/252857/24224/500131/363122/25620/171140/29658/170899/116600/81647/299147/300992/25686/24585/24245/360718/24925/29716/689560/24837,65
rno04924,Renin secretion,35/2705,72/8998,6.909523736027596e-4,0.0035682018099485796,0.002062544398814208,25289/24602/25031/25643/24654/29691/81666/29748/25523/24675/682930/81529/24242/24244/50663/25679/308016/24166/29712/25645/497757/24326/25240/25262/84023/24167/24603/362052/64529/81678/25686/24324/29290/24925/29716,35
rno05017,Spinocerebellar ataxia,62/2705,145/8998,7.336361292539748e-4,0.0036748819432741416,0.0021242092157654,65195/24790/29190/311786/294560/59319/366508/287984/24412/361649/287670/29628/25031/24410/60395/24414/24654/25696/300807/24185/25049/25272/56718/81666/289754/50592/679028/361358/303206/83531/266729/25398/362164/117101/25679/312927/29668/298874/170911/363131/25513/298282/362214/689688/24408/362609/29693/24718/303353/60331/116554/25262/308435/282819/337868/171116/83532/307350/288663/81678/24681/84012,62
rno01521,EGFR tyrosine kinase inhibitor resistance,38/2705,80/8998,7.336546913746884e-4,0.0036748819432741416,0.0021242092157654,294515/366508/25267/361696/308444/64363/58935/24185/56718/83805/116590/24482/25125/24499/81504/679845/314612/361388/24525/24629/50557/79429/170911/25513/313845/24224/24329/64547/83840/24628/24592/85385/170851/25738/24681/432361/25313/24888,38
rno04660,T cell receptor signaling pathway,47/2705,104/8998,7.484776189890992e-4,0.0036748819432741416,0.0021242092157654,64545/366508/29434/311450/84351/316369/24931/301626/155918/24185/25660/25272/81649/117273/116590/25493/29748/85420/24675/171136/29431/314322/81504/315609/316241/24525/311658/170911/25513/361400/81745/363855/301348/313845/116554/116596/84349/24516/116562/25325/295378/296078/25252/170851/25738/24699/292756,47
rno04330,Notch signaling pathway,31/2705,62/8998,7.54094271596717e-4,0.0036748819432741416,0.0021242092157654,83721/313575/84424/304591/79225/25049/297893/679028/170915/293774/170905/687424/155430/25565/292732/301164/25496/360801/81751/500847/29492/311332/315119/303251/365872/29577/81717/84010/303101/155437/29146,31
rno04971,Gastric acid secretion,36/2705,75/8998,7.857251101734184e-4,0.0037758456683333716,0.0021825697504817177,25289/81636/65272/25650/25031/81822/25643/24654/288057/81666/24214/25706/29719/117558/84420/24242/24244/50663/24785/25679/170847/100911165/24782/84396/287876/25400/29712/25262/171140/29718/170899/81678/25686/24245/24681/24521,36
rno04721,Synaptic vesicle cycle,37/2705,78/8998,8.844961931256758e-4,0.004135617335425457,0.002390530251691016,116470/25751/116638/24803/366432/79212/361342/297932/25012/117596/25549/116657/25398/64832/25531/25130/29757/81637/308578/83800/54241/83511/64830/171574/170667/116509/257648/116455/298103/60422/83612/60355/297797/25716/25553/25550/84012,37
rno05220,Chronic myeloid leukemia,37/2705,78/8998,8.844961931256758e-4,0.004135617335425457,0.002390530251691016,24708/366508/84351/116502/114483/399489/64363/24185/299626/25112/116590/25493/297893/500985/24918/81504/679845/314612/25622/24525/170911/25513/50662/114851/313845/171525/291105/311860/24842/100362121/50554/85385/170851/81717/84477/24888/58919,37
rno04140,Autophagy - animal,63/2705,149/8998,9.470561675655573e-4,0.004369085786369104,0.002525483113508153,292887/59319/366508/83730/25482/361696/29560/305482/117279/24505/313155/29702/24855/24185/361568/303885/25272/56718/362245/361879/116590/192129/64226/312634/85420/303206/362164/24525/84021/312927/50557/170911/24944/363131/25513/81754/678769/308865/689688/363254/252853/81745/83506/365355/170538/116554/362246/24224/83840/25262/60445/140942/78975/314979/298514/25328/170851/64529/25467/497918/308846/299827/24888,63
rno05210,Colorectal cancer,41/2705,89/8998,9.987354656461119e-4,0.004546874619915193,0.0026282512253845047,366508/116502/361696/64363/24185/299626/25112/25272/56718/117273/116590/24205/314322/81504/84353/24525/317673/170911/25513/679869/114851/290537/116546/58918/313845/116554/24224/24329/64547/83840/24516/171525/81757/24842/100362121/50554/312451/170851/363875/25313/58919,41
rno04152,AMPK signaling pathway,54/2705,125/8998,0.0011784128812284116,0.005295205933831564,0.003060812678515355,25756/292887/83516/294515/366508/315648/361696/310615/24505/24855/24185/303605/56718/25139/64562/24954/65152/24482/246255/117281/25520/363854/314638/362165/309179/84021/117256/79434/117104/363193/170911/25513/303565/81745/309757/690987/83506/25608/25675/500131/117276/83840/363122/60445/78975/25634/25664/24640/299147/25467/65158/25735/312670/58919,54
rno04512,ECM-receptor interaction,40/2705,87/8998,0.0011995505982071825,0.005321083422816477,0.0030757707646338014,296456/290905/364786/315744/361821/29195/304913/84352/685269/24477/307582/362584/685004/311144/24771/192362/289486/311061/298185/25216/25473/363265/24718/360606/681309/362285/25460/25406/315346/305104/367313/306628/117036/24511/117556/117559/25592/305078/310418/684555,40
rno04670,Leukocyte transendothelial migration,51/2705,117/8998,0.00125240447863199,0.005416649370083357,0.0031310111965799753,116479/300920/171337/287099/366508/81822/307618/311163/25643/501831/308995/619374/300519/81649/117273/114553/54355/50646/25537/65129/311144/305679/304124/81521/361517/360820/84588/84353/25622/59326/299012/170911/25513/307505/25414/297357/287876/315509/25614/252857/287098/298487/295347/24511/26955/295378/363875/25686/25738/24681/501203,51
rno04935,"Growth hormone synthesis, secretion and action",51/2705,117/8998,0.00125240447863199,0.005416649370083357,0.0031310111965799753,406169/25289/81636/116667/366508/25031/79438/25643/24654/24185/25272/56718/81649/116590/81666/24482/24918/682930/25125/171044/170915/314322/81504/24484/679845/314638/314612/362165/84420/24525/84021/25679/170911/25513/25414/25614/313845/116554/500131/25262/81662/85385/81647/170851/303200/81678/25467/25686/25738/24681/29716,51
rno04211,Longevity regulating pathway,41/2705,90/8998,0.001309160355316805,0.005592215838760674,0.0032324947044859386,406169/25289/292887/81636/83516/294515/366508/361696/24505/24855/24185/56718/83504/64562/24954/24482/25520/362164/314638/362165/84420/24525/84021/312927/170911/25513/290537/309757/83506/500131/83840/315427/60445/78975/24842/25664/81647/25467/294518/25050/312670,41
rno04726,Serotonergic synapse,53/2705,123/8998,0.0013967892343323225,0.0057996651727123365,0.003352407614284588,25689/25075/25750/25031/116560/25643/24654/171522/58979/64363/296091/116590/81666/25549/65210/682930/25398/24473/266604/691907/24525/25679/79246/59326/83790/79218/303252/25187/245986/50664/257648/81667/54226/685451/29527/50599/24311/25262/114120/65032/317675/24922/25553/79247/24693/114117/170851/81678/25686/25324/24681/29716/680149,53
rno04218,Cellular senescence,75/2705,185/8998,0.0013979775143236621,0.0057996651727123365,0.003352407614284588,24356/24708/361787/414784/414788/294515/294560/366508/25482/114483/399489/298765/24855/24185/299626/361568/66026/25112/56718/81649/116590/54355/140583/29748/24675/362817/305171/363088/83531/81758/24484/289014/24242/24244/50663/24525/25679/311658/24493/50557/64033/361967/170911/25513/498411/114851/361400/24668/313048/309757/365355/689523/25262/60445/362485/291105/296344/361857/29344/25729/24842/25193/83532/362763/29154/170851/116651/303200/81678/100360427/679906/29716/308449/363924/58919,75
rno05412,Arrhythmogenic right ventricular cardiomyopathy,36/2705,77/8998,0.0014312941412740745,0.0057996651727123365,0.003352407614284588,296456/24392/364786/303468/315744/25297/140447/81822/685269/685004/306243/311144/682930/140726/25399/140448/311061/58942/84353/307562/291760/679869/307505/297357/287876/29693/360606/315346/24511/29658/116600/83501/312451/300992/29716/689560,36
rno04911,Insulin secretion,39/2705,85/8998,0.0014407163494593823,0.0057996651727123365,0.003352407614284588,406169/25051/25289/81636/116470/25650/24803/25031/24654/24505/25012/65206/81666/24214/682930/25531/314638/362165/84420/25679/24166/56768/84396/294961/24952/25400/252857/25298/500131/171140/24167/81662/81647/302813/24245/54261/24681/29716/689560,39
rno04611,Platelet activation,54/2705,126/8998,0.0014686642236053046,0.0057996651727123365,0.003352407614284588,25289/81636/171337/366508/29434/83730/25031/81822/25643/25505/24654/315776/84352/288057/685269/155918/24185/296091/81649/117273/83805/116590/81666/25523/25537/361618/361517/313494/117558/84420/691907/25679/367072/100911165/170911/25513/298947/24668/84006/303634/287876/292661/497757/25262/295347/24511/361969/24693/81678/25686/64630/309186/684555/501203,54
rno04659,Th17 cell differentiation,46/2705,104/8998,0.0014750593502852185,0.0057996651727123365,0.003352407614284588,85471/84351/29560/25466/300807/301291/116465/25272/56718/81649/116590/25493/29748/25205/85420/24675/24918/25125/24499/314322/25690/315609/316241/317382/311658/301289/303496/50662/309622/100361294/361400/25271/24494/24705/301348/365542/116554/24516/116562/291100/50554/299331/155140/25738/25663/308977,46
rno04922,Glucagon signaling pathway,46/2705,104/8998,0.0014750593502852185,0.0057996651727123365,0.003352407614284588,25756/81636/83516/314388/360993/25630/25031/24654/310615/24185/25739/81666/29748/64562/65152/24675/25520/170915/314638/362165/24242/24244/50663/64561/25679/24959/303565/309757/690987/24952/25400/64035/500131/59329/25262/24642/78975/171140/25634/171366/81647/81678/361377/289950/24245/24953,46
rno05417,Lipid and atherosclerosis,83/2705,209/8998,0.001650302145808863,0.006415781375841198,0.003708544147885086,362788/311786/171337/366508/25031/84351/63868/81722/24654/25696/29702/25385/24185/25272/81649/117273/83805/116590/25493/171068/289754/114553/315139/29748/25537/65210/24675/25125/314322/24242/24244/50663/304962/24525/311658/300339/170911/25651/25513/361400/81745/25271/25400/363855/24494/680127/171369/58918/266759/64044/60350/25614/116554/24224/84349/25262/24516/295347/25625/171140/24842/64026/25664/78963/313210/295378/116544/363328/308267/299331/60460/363520/84405/303200/363875/25738/24245/54225/83584/299827/24888/292892/25544,83
rno04720,Long-term potentiation,32/2705,67/8998,0.0016703258318756385,0.0064214748647663435,0.0037118351819458635,171337/24412/25031/24410/24414/24654/64363/116590/81666/29748/50592/24675/170915/24242/24244/50663/24525/25679/59326/24668/24408/25400/25262/295347/171140/24418/317203/170851/81678/24245/24681/25050,32
rno04071,Sphingolipid signaling pathway,53/2705,124/8998,0.0017377758121047946,0.0066073673734973505,0.0038192874991314174,311786/366508/315648/25031/25643/24654/24185/25272/81649/117273/116590/81666/308589/25537/246255/25316/117281/309179/29733/24525/117256/117104/363193/50557/353229/170911/366065/310849/25513/499174/81745/303634/84431/81536/25087/116554/24224/25096/363122/25625/24842/313339/308909/299147/170851/363875/25686/24613/24681/29290/84477/306792/25047,53
rno05211,Renal cell carcinoma,33/2705,70/8998,0.0018716129971679445,0.007038892358914225,0.004068723906886836,24356/25242/171337/366508/308913/311450/54702/29560/64363/24185/116590/24874/317376/170915/29431/81504/25622/361388/24525/170911/25513/114851/313845/24516/295347/24628/296078/29452/170851/363875/303185/292756/308457,33
rno05218,Melanoma,34/2705,73/8998,0.0020770487304962656,0.0077275146317387945,0.00446677146343283,24708/366508/25267/116502/114483/399489/64363/24185/299626/25112/29348/116590/24482/25317/170582/24525/24629/50557/79429/170911/25513/114851/24329/25094/171525/291105/24628/24842/100362121/170851/170579/25313/116499/58919,34
rno04910,Insulin signaling pathway,58/2705,139/8998,0.002139420065675044,0.00787488662471878,0.004551957586542647,85428/83516/366508/84351/361696/64665/24505/689995/24855/64363/24185/25739/500526/25058/25272/56718/25139/116590/500985/64562/24954/171136/25520/25521/81504/679845/314612/24242/24244/50663/64561/24525/84021/170911/25513/303565/192280/24668/84006/81745/690987/25059/64035/313845/116554/314436/83840/60445/25725/78975/25634/85385/170851/365382/25467/24697/361377/360406,58
rno05161,Hepatitis B,64/2705,157/8998,0.002580357481428126,0.009395071804258043,0.005430677343501761,406169/362788/24708/64470/116667/366508/84351/399489/64363/25385/24185/25272/81649/83805/116590/25493/50646/315139/362817/24918/25125/170915/314322/25577/81504/314638/56011/362165/24525/311658/170911/25513/114851/100361294/361400/363855/680127/58918/64044/313845/116554/24224/288774/500131/314436/114090/362485/24516/291105/25729/24842/100362121/78963/50554/363328/83532/308267/81647/363520/170851/303200/24681/299827/292892,64
rno04514,Cell adhesion molecules,72/2705,180/8998,0.0026067251248808447,0.009395071804258043,0.005430677343501761,296456/116479/361787/414784/414788/64545/363058/360882/499342/116690/300920/306147/364786/287099/25408/25752/192183/116595/307618/307199/24931/29409/301626/308995/303926/25660/619374/300519/690899/116777/685004/56822/24564/116508/65129/311144/24771/304124/60391/117096/25529/497815/84588/25216/81735/309349/311236/25651/309622/295382/315716/641521/171369/315509/302473/365542/117258/29616/24796/287098/84349/298487/25615/24511/290467/83501/50687/24699/360406/308417/305081/25544,72
rno04730,Long-term depression,29/2705,61/8998,0.002948837044176901,0.010518532136960905,0.006080076379746189,315648/29628/25031/25643/24414/24654/64363/296091/116590/81666/25523/50592/24482/117281/25398/691907/24525/25679/81648/50664/303634/25740/497757/25262/81662/170851/81678/25686/24681,29
rno04625,C-type lectin receptor signaling pathway,48/2705,113/8998,0.0032464308708973076,0.01146188858500478,0.0066253691242802205,688750/366508/25482/84351/24185/361568/25272/81649/117273/83805/116590/117551/25493/29748/24675/171136/29431/289014/25622/24242/24244/50663/24525/25679/311658/367072/170911/450223/25513/312937/361400/58936/24494/64044/365355/170538/29527/116554/288774/361680/114090/25262/24516/116562/25325/155140/84405/81678,48
rno04520,Adherens junction,33/2705,72/8998,0.003307389632608941,0.011559159726087813,0.006681595217391801,192183/81822/311163/361084/308023/116549/117273/83805/116590/24954/305679/170915/117542/25554/29645/84353/116490/679869/307505/297357/497961/287876/29616/24329/301737/26955/50554/314843/312451/363875/24697/360406/308417,33
rno00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,14/2705,24/8998,0.003668459287338626,0.012692869134191646,0.007336918574677252,293451/302489/303218/295430/363618/310803/64134/363073/29633/56819/316325/311215/293722/114002,14
rno04668,TNF signaling pathway,47/2705,111/8998,0.0038372587870144606,0.013145460795118845,0.007598532251513784,406169/362788/311786/25008/366508/84351/81707/291912/117279/24185/25272/81649/116590/25493/315139/317546/314322/114111/314638/362165/361715/60584/170911/25513/60665/363855/24494/64044/29527/116554/116596/500131/89808/192126/24516/25625/60371/64026/78965/311567/308267/81647/170851/303200/361167/29146/25544,47
rno04926,Relaxin signaling pathway,53/2705,128/8998,0.003934456464031252,0.013346293495635424,0.007714620517708338,406169/25289/50672/81636/290905/366508/25031/25643/24654/84352/58979/24185/25272/81649/83805/116590/25493/314322/81504/114111/679845/314638/314612/362165/84420/24525/300339/170911/25513/79218/363265/245986/50664/363855/81667/114215/685451/313845/116554/500131/24329/24516/171052/306628/114120/294807/89811/85385/81647/114117/170851/25686/680149,53
rno04114,Oocyte meiosis,50/2705,120/8998,0.0043165598699254955,0.01448639589014511,0.008373639242858444,25289/81636/360949/303010/315648/192209/24505/29753/81649/116590/297176/29748/24482/24675/362817/363088/117281/56010/25577/56011/84420/309179/24242/24244/50663/25679/363193/24668/29486/25154/360643/25400/25576/25262/362485/293056/287101/311412/171140/54308/25729/299147/317203/170851/81678/296558/304490/24245/300121/680006,50
rno04215,Apoptosis - multiple species,18/2705,34/8998,0.004354292406286391,0.01448639589014511,0.008373639242858444,116502/25272/63879/317673/297376/58918/64044/116554/24224/24596/29884/64547/25625/60371/313876/64026/78963/24888,18
rno04540,Gap junction,38/2705,87/8998,0.004746149059308746,0.01563969118591263,0.00904028392249285,25289/81636/24392/25267/25031/25643/24414/24654/83805/116590/81666/25523/114509/81504/24316/84420/64462/24525/25679/24629/79429/25187/171492/497757/313845/24329/25262/24628/50564/81662/24418/116744/170851/81678/25686/24681/24925/25313,38
rno05160,Hepatitis C,63/2705,158/8998,0.005064087671490623,0.016529946550337314,0.00955488239903891,362788/24708/311786/300920/287099/366508/315648/84351/116502/114483/117279/399489/29702/29753/64363/25385/24185/116590/25493/56824/300772/246255/65190/65129/362817/117281/25125/304124/56010/25577/81504/56011/84588/84353/24525/117256/117104/170911/25513/114851/100361294/287716/25271/58918/64044/313845/25576/288774/24329/192281/287098/298487/291105/25625/24842/78963/363328/170851/25621/25313/299827/58919/292892,63
rno00510,N-Glycan biosynthesis,24/2705,50/8998,0.005633766649008387,0.018217600565952355,0.010530404951417547,363160/25478/94273/78947/361174/29582/25197/296624/24390/192275/299756/313231/81519/301155/367083/432392/245960/362547/303100/293721/65271/25596/64701/287983,24
rno04270,Vascular smooth muscle contraction,56/2705,139/8998,0.006171586493568684,0.019771934507173745,0.011428863876979044,25289/289733/81636/24602/685867/25031/25369/24654/78966/499076/288057/367415/64363/296091/56820/117273/116590/81666/25537/85420/682930/117558/84420/25029/690388/24242/24244/50663/691907/25679/367072/308899/100911165/24668/114593/303634/294961/100909648/292661/29354/170538/497757/25026/58965/24326/25262/81662/29316/24603/170851/81678/24324/308572/24681/29716/25107,56
rno04066,HIF-1 signaling pathway,47/2705,114/8998,0.007006810375796257,0.02224180174335326,0.012856532799626163,25242/24602/366508/308913/361696/54702/29560/24505/24383/24451/24185/500526/116465/25058/56718/116590/24874/89805/24954/65152/24482/25125/170915/24499/170911/25513/114851/297604/25059/25400/24190/24224/24329/24335/117276/83840/171140/89807/170851/89804/25738/289950/24245/24334/24681/25313/308457,47
rno00514,Other types of O-glycan biosynthesis,21/2705,43/8998,0.007307431793185158,0.022985194549473315,0.013286239623973016,64445/311551/25197/24390/362760/688673/29750/361142/170501/170905/301155/79214/26295/300173/84430/313878/688618/311952/289081/315119/83627,21
rno04960,Aldosterone-regulated sodium reabsorption,19/2705,38/8998,0.007685978119804908,0.023744182405825875,0.01372496092822305,366508/25650/25122/24505/116590/24214/24954/24482/25117/24525/170911/25513/84396/81745/116501/25467/24681/24768/24521,19
rno05216,Thyroid cancer,19/2705,38/8998,0.007685978119804908,0.023744182405825875,0.01372496092822305,116502/299626/25112/116590/84353/24525/679869/114851/24716/619385/691155/25271/171525/24842/100362121/25664/312451/170851/58919,19
rno04666,Fc gamma R-mediated phagocytosis,40/2705,95/8998,0.00814100950998231,0.02492733885357415,0.014408866389349222,65172/366508/297518/25751/289820/288669/54227/314641/361696/117028/24185/296091/116590/308589/114553/362298/29431/361517/365865/691907/296710/360854/79121/170911/310178/81732/25513/192270/170538/25096/83840/301511/295378/170851/363875/25738/24699/24681/84477/314961,40
rno00562,Inositol phosphate metabolism,32/2705,73/8998,0.008550157110263874,0.025724820523054786,0.014869838452632825,116723/366508/310463/25031/314641/305482/81708/24654/289021/140693/361632/312634/171458/287745/365865/140607/50557/170911/298947/114089/171088/316457/308451/365382/288762/317576/116699/25738/309855/116482/54260/313756,32
rno05133,Pertussis,32/2705,73/8998,0.008550157110263874,0.025724820523054786,0.014869838452632825,292060/25643/25272/81649/117273/116590/500133/192262/314322/24242/24244/50663/24493/60665/24494/680127/60350/362634/116554/315346/24516/24511/64026/25325/363328/155140/363520/84405/25686/298566/295703/292892,32
rno00250,"Alanine, aspartate and glutamate metabolism",18/2705,36/8998,0.009371311702431696,0.02795236076759799,0.01615743396970982,25721/360518/24380/297417/24957/24398/362428/685325/25612/81632/24379/24401/291133/497840/289727/307759/25698/83784,18
rno00310,Lysine degradation,28/2705,63/8998,0.010786975765224378,0.03162960690481047,0.018283009771566744,102550344/316013/315606/100362634/303547/297333/171142/362831/299201/364975/306764/296925/689883/100366024/290831/689954/116552/307305/361688/310638/312299/311968/29416/308345/289081/365155/300901/680537,28
rno03250,Viral life cycle - HIV-1,28/2705,63/8998,0.010786975765224378,0.03162960690481047,0.018283009771566744,499223/54281/301119/170907/303132/308906/170915/311580/315137/365407/84509/313323/25152/29456/679886/362466/287873/298696/301164/287608/309918/315291/25281/296350/501083/306809/306347/246772,28
